,input,answer,predict
17965,あまり男の子なので期待はしていなかったんですけども次男が本当にもう,ほーんとですねー,ああ
16915,あまり男の子なので期待はしていなかったんですけども次男が本当にもう,はあ,そう残りますよ
12807,あまり男の子なので期待はしていなかったんですけども次男が本当にもう,素晴らしい,はいいえいえ
1708,あまり遊具って,あまり,普段ですよねうん
10459,あまり遊具っていうものはありませんでしたので,あっはい,お城ですか
10946,あまり遊具っていうものはありませんでしたので,なかったんですね,あーそですね
12403,あまり遊具っていうものはありませんでしたので,そうですね昔はそうですね,ああ
11498,あまり遊具っていうものはありませんでしたので,そうですね,そうなん方と
3744,あまり遊具っていうものはありませんでしたので,あーはい,そうなんですか
16561,ありましたですね,うーん,わあーそうですか
2253,ありましたですね,あったのねーちょうど,いえーん
16178,ありましたですね,めずらねえうーん,あー
12831,ありましたですね,あーそうですか,おー
16547,ありましたですね,わー凄いですね,いろんな色をうーん
3121,あります,はいあっ,わ凄いですー視力がいいんですね
13690,あります,あーありますあ懐かしいです,あー
760,ありません,あーそうですね,そうーん
6055,ありません,あー,へーんすごい先生ですねー
3360,ありません,そうですか,ほ
16377,ありません,そうですね,あそうですか
962,ありません,うんそーですよねーこちらのほうは,あーやっあ
19353,ありません,あ,そうですすね
838,ありません,あ,あえあですですね
344,ありません,あまり来られる時が,ああーそーなんですねー
15444,ありません,そうですか,あ来られる時が
15795,ありません,あーなかなか来る機会がないですね,凄ですねうんうん
5247,ありませんですので,そうですかええええ,う何よりですよね
826,ありませんですので,うーん,やは嬉しいです
1914,ありませんですので,そうなんですかはい,家事そう忙しそう
419,あるいは,そうか,ああそうなんですね
1536,あるいは,スーツケースを,ふあ
3948,あるいは,えー,あーんえー
5448,あるいは,へぇー,あ次の夏休みも来てくれたんですね
18685,あるいは,凄い,あ
2176,あるいは,ねえ,やは嬉しいです
11069,あるいはあー飛行機に,ホテルに,是非ーん
7893,あるいはミットあのミットとかグローブについては,どうされるんですか,うえ
1035,あるいは建築デザイナーと,ああ,あお疲れ様です
7814,あるいは建築デザイナーと,うーんはい,へーええ
8734,あるいは建築デザイナーと,室内あー,へずっと
7368,あるいは建築デザイナーと,あーはいはい,あっました私やりました
9140,あるいは建築デザイナーと,へーはいはいはい,そううんあいいですようーんうんうーん
10923,あるいは建築デザイナーと答えた,あっはい,あーいいですか
15199,あるいは建築デザイナーと答えた,い,ええ
19413,あるいは建築デザイナーと答えた,はあはいはいはい,陶芸ぁ
6052,あるいは建築デザイナーと答えた,建築デザイナーですか,えへー区の大会に出る
3223,あるいは建築デザイナーと答えた記憶が,へえ,へーんあー
3906,あるいは建築デザイナーと答えた記憶があります,あそうなんですね,は頑張ってください
2560,あるらしくて,えーうーん,ほ
16140,あるんだなーという,あっ,凄ーん
1725,あるんだなーという事が,ふふふ,そうですね危ない時代ですから
8915,あるんだなーという事がわかってまた,そうなんですね,入社はですね
93,あるんだなーという事がわかってまた大変自分自身も,はい,そうなよね
19793,あるんだなーという事がわかってまた大変自分自身も面白く,あー,おもしろ映画ですよね
11600,あるんだなーという事がわかってまた大変自分自身も面白く,面白く,うーんあ
18602,ある時に血圧が上がったんです,あーはい,そうなんですね
15189,ある時に血圧が上がったんです,あー,はいお二人で
12188,ある美術館には,うんあー,あバスでですね
718,ある美術館にはなるべく,あー,そうですね
265,ある美術館にはなるべく行くようにしています,はあそうなんですね,あ
3276,ある美術館にはなるべく行くようにしています,あっあーそうなんですか,そんなに
1823,ある美術館にはなるべく行くようにしています,わー素敵うん,あー合格されたんですね
2812,ある美術館にはなるべく行くようにしています,あーそうですかー美術館にはい,あっ人も
547,ある美術館にはなるべく行くようにしています,はそうですね,やらえ
7581,ある美術館にはなるべく行くようにしています,あーはいはい,はあえー
14999,ある美術館にはなるべく行くようにしています,はいあそうなんですねー,うーんほんと
12251,ある美術館にはなるべく行くようにしています,あいいですねー,あ
12865,ある美術館にはなるべく行くようにしています,あーいいですね行きたいですうーん,そう
1712,あれからもう四十うー四年経ちますがあー今だに忘れることが,へえ,あーやっあ
13947,あれからもう四十うー四年経ちますがあー今だに忘れることが,あー,わかり言いますよねー
16680,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません,あーそうなんですか,あっ
9019,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません,おーそうなんだ,そう最近ではどうですか
1690,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません,はーはい,はそりですか
7685,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません,あー,良かって
11862,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません以上です,ああそうなんですね,うーんはいはい
12825,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません以上です,はー,ほうほうほうーですかーへーいいです
1064,あれに,そうですね,へ見たかったです
2419,あれに乗り換えて,乗り換えて,ああそうなんですね
18173,あれ何本か,へー,うーん
454,あれ何本かあのー,へー,あまだ
6570,あんまり座って,大変ですね,わ
8249,あんまり座って何かやるってことも,あー,あーうーん
12155,あんまり座って何かやるってこともできないので,あーそうなんですねーうーん,あーはい
14979,あんまり座って何かやるってこともできないので,ねえ,ちっちゃい
11207,あんまり座って何かやるってこともできないので,辛いですね,はいえそうですね
6821,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので,あっ良かったですねー,うーん
603,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので,あそうなんですか,いえーん
5470,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので,あ良かったですね,わ
734,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので,はい良かったですね,うー
2488,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももう,それも,あえあですですね
6051,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会って,良かった,うんですか
5769,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたり,ああ,うんふふふうーん
2536,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとー,そうだねうん,いいはは
17271,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとー,いいですねうーん,そうな
1076,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとーよく歩いております,あウォーキングですね,やは嬉しいです
672,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとーよく歩いております,ええ,あ戦争中だったんですね
9133,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとーよく歩いております,あっ,はいっそうそうはい
18935,あんまり来てほしくなかったと,あっははは,あ
13735,あんまり来てほしくなかったと,あっはっはっはっはっ,うんそうでですね
2622,あんまり来てほしくなかったと,えー,うーん
11914,あんまり来てほしくなかったという,えー,あーはいいです
8746,あんまり来てほしくなかったという感じが,へー,ああ
3114,あんまり来てほしくなかったという感じが,えっ,あーあはい
13152,あんまり来てほしくなかったという感じがあったんです,えっ,わーそうなんですね
1034,あんまり来てほしくなかったという感じがあったんです,そうなんですか,へ見たかったです
730,あんまり来てほしくなかったという感じがあったんです,あ,手ーはいーそうなんですね
13604,あんまり来てほしくなかったという感じがあったんです,えっそうなんですか,うんはい
16207,あんまり来てほしくなかったという感じがあったんです,あそうですか,右左
9968,あんまり来てほしくなかったという感じがあったんですそれは,そうなんですか,うーん
2123,あんまり来てほしくなかったという感じがあったんですそれは,えーどうしてですかー,あー合格されたんですね
17601,あんまり来てほしくなかったという感じがあったんですそれはなぜかと,そうなんですか,うーそうなんですね
1585,あんまり来てほしくなかったという感じがあったんですそれはなぜかと,なんで,あお疲れ様です
9520,あんまり来てほしくなかったという感じがあったんですそれはなぜかと,そうなんですね,うんえあっへー夢ですかまたええはい
8462,あんまり来てほしくなかったという感じがあったんですそれはなぜかと,そうなんですか,あーそうなんですね
17183,あんまり来てほしくなかったという感じがあったんですそれはなぜかといいますと,はいどうしてですか,あえ
3336,あんまり特にしたいことってない弓道だけなんで,あっはっはっはっはっ,いいはは
948,あんまり特にしたいことってない弓道だけなんで,弓道だけ,うそうですーうですねー大切ですよねー
12746,あんまり特にしたいことってない弓道だけなんで,ええあーそうですか,ああはい乗っ
8075,あんまり特にしたいことってない弓道だけなんで,弓道だけなんです,あええ
10529,あんまり特にしたいことってない弓道だけなんで,あははは,あそれは痛いですよね
18605,あんまり特にしたいことってない弓道だけなんで,はー,うーおお
4773,あんまり特にしたいことってない弓道だけなんであんまりないんだけど,はは,へーんあー
9264,あんまり特にしたいことってない弓道だけなんであんまりないんだけど,ええほっほっ,へーええ
7781,あんまり特にしたいことってない弓道だけなんであんまりないんだけど,はいそうなんですか,はあえー
3092,あコピーライコピーライターと,うーん,あーんそうそれが
1785,あコピーライコピーライターと,あコピーライター,あお疲れ様です
16572,あコピーライコピーライターという称される言葉が知った,うーん,ひっくり返す
12591,あコピーライコピーライターという称される言葉が知った時に,はあ,素晴らしいですへー
11263,あコンビニをおー二つばかり,はいあ,あフルーツの缶詰の空き缶
9294,あコンビニをおー二つばかり,あへへっちょっと道草をして,そうですよね
2527,あコンビニをおー二つばかり,二つもですか,あーん
241,あー,そうなんですねええええ,ほうーんすごい一番
17162,あー,それがいいです,楽しうう
18412,あー,当然のごとく,あはっ
6086,あー,そうなんですね,あー
4886,あー,反対ですよね,いいはは
12306,あー,そうですよ,凄い
6474,あー,はいコツがあるんあるんですね,へ
11170,あー,ええ大丈夫ですよはい大江戸線を使って,そーです
17176,あー,経済的にもそうですね,へえ
3463,あー,うんうん使ってはい,ねことですね
13073,あー,お世話をされてうーん,凄ですね
12866,あー,あらっあははい,あっ
1950,あー,んふふはいええ,やらはすね
14566,あーいうの見てるのは好きなんで,あーはいはい,あっ
3925,あーいうの見てるのは好きなんで,うーん,あえ
19200,あーいうの見てるのは好きなんで,あーなるほど,へー
13464,あーいうの見てるのは好きなんで,うーんあ,あーん
1464,あーいうの見てるのは好きなんで,ええあーそうなんですね,家事そう忙しそう
19898,あーこういう,そうなんですね,うですもんね
14212,あーこういう兵隊さんになれるかなーと,あーはいはい,あえええヨット
16036,あーこういう兵隊さんになれるかなーと,あそうなんですか,あ高校の時に
640,あーこういう兵隊さんになれるかなーと,へえ,はそりですか
13295,あーこういう兵隊さんになれるかなーと,はぁー,あー
9228,あーこの年なんでねなかなか,すごい,ずっと働くですか
5185,あーこの年なんでねなかなか記憶力が,いいえもう凄い,あっ
13237,あーこの年なんでねなかなか記憶力が,いやー,う
728,あーこの年なんでねなかなか記憶力が薄れてるんで,いやー凄いですね,わーんそうですですかーたんですね
3784,あーこの年なんでねなかなか記憶力が薄れてるんで,まだまだですよ,野球はい
950,あーこの年なんでねなかなか記憶力が薄れてるんで,少しずつ,そー
14774,あーこの年なんでねなかなか記憶力が薄れてるんで,うーんいえいえ,ういやそんなー
6780,あーこの年なんでねなかなか記憶力が薄れてるんで,いいえ,そうますかね
18470,あーこの年なんでねなかなか記憶力が薄れてるんで昔みたいに,うーん,わえ
7358,あーそういった,そうなんですか,あい達成感が
18063,あーそういった,あー,陶芸ぁ
15801,あーそういった環境なんで,ああ,あーそうなんですか
13966,あーそういった環境なんで,ふーん,あっ
10386,あーそういった環境なんで,うーん,あーいいうねー
11418,あーそういった環境なんで幼い,へえ,あー
5997,あーそういった環境なんで幼い,あ,う何よりですよね
4535,あーそういった環境なんで幼い孫たちが,うーん,へーそれは良かったですね
11482,あーそういった環境なんで幼い孫たちがまーちょっと,あー,ええあね
4660,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,大変はいええ,ほ
13076,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,そうなんですねええええ,あーそうんですか
10212,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,うーん,うーんはいはい
13020,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,そうですよね,あーそうなんですね
11778,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,ええそうですね,ああ
1942,あーそうですかそう,ははっはっはっ,そうなんですかへー
87,あーそうですかそう,あはは,うーん
5433,あーそこでなんとまた,良かったですね,ああっそうですかーわかりましたかー
6567,あーそこでなんとまた準優勝して,凄い,あえ
11949,あーそこでなんとまた準優勝して,へえ,そうです
10664,あーそこでなんとまた準優勝して,うわー,あーはいいです
12271,あーそこでなんとまた準優勝して,すごいですねー,あ
1496,あーそこでなんとまた準優勝して,へえ,あー
9962,あーそこでなんとまた準優勝して,えー,あーそうなんですね
14321,あーそこでなんとまた準優勝して,いやー,はいて素敵なお話です
12617,あーまー,はー,そうですね
19767,あーまーそーいうま良き時代というか物の,そうですね,いいいことだと思います
16379,あーまーそーいうま良き時代というか物の,そうですね,やー
11188,あーまーそーいうま良き時代というか物の,あー,あバスでですね
1133,あーまーそーいうま良き時代というか物の,ああ,あ大丈なんですか
494,あーまーそーいうま良き時代というか物のない時代でございました,ええそうだったんですね,あまだ
4255,あーまーそーいうま良き時代というか物のない時代でございました,うーんあーそうなんですねーうーん,はーはいはい
19329,あーまーそーいうま良き時代というか物のない時代でございました,そうですね,あーんそうですね
4486,あーまーそーいうま良き時代というか物のない時代でございました,そうなんですねー,いいはは
7502,あーまーそーいうま良き時代というか物のない時代でございました,うんほんとにいい時代ですね,ふーん
17788,あーもう,可愛いですねー,お茶いお茶
5018,あーもう,面白い子ですね,あっました私やりました
6018,あーもう天にも昇る,うーん,あっました私やりました
18044,あーもう天にも昇る嬉しさでした,あーそうですねわかります,あっそーですかー
9951,あーもう天にも昇る嬉しさでした,あーそうですか,へえ
16979,あーもう天にも昇る嬉しさでした,うーんそうなんですね,やー
9861,あーもう天にも昇る嬉しさでした,ほんとにそうですね,あーんそうですね
4347,あーもう天にも昇る嬉しさでした,はあ,あっ
9330,あーもう天にも昇る嬉しさでした,そうだったんですね,そうったり合った
7487,あーもー,あ,わえ
19741,あーもー,あーそうなんですか,あーい
7178,あーもー本当に,好きなんですね,あーはいですよね
11695,あーもー本当に日本とは,そういうの,あ三十分歩かれるんですね
997,あーやっぱ海外旅行かなー,あーはいはい,そう
13265,あーやっぱ海外旅行かなー,海外旅行ですかはいそーですね,そう
9381,あーやっぱ海外旅行かなー,いいですよね,はあえー
9016,あーやっぱ海外旅行かなー,あーはい,うーん
11093,あーやっぱ海外旅行かなー,はい旅行ですかね,そうー
9746,あーやっぱ海外旅行かなー,うーんそうですね,ああ
2949,あーやっぱ海外旅行かなー,うーんですよね,偉ー
14927,あーやっぱ海外旅行かなー,うんうーんうーんいいですね,わ
3010,あーやらなくちゃならないので,ええそうなんですねうーん,ほ
12350,あーやらなくちゃならないので,うんうんうんそうですよねうん,うーんあ
76,あークラスに入れた,へえ,はーん
9138,あークラスに入れた,へー,あーそうなんですか
4961,あークラスに入れた,あ嬉しいですね,そうえ素敵なところですね
4386,あークラスに入れた,あー,いいはは
10155,あークラスに入れた,はー,あーはい
19803,あークラスに入れた,あ,そうですすね
12548,あークラスに入れた,へー,あーそうなんですかー
6328,あークラスに入れたと,すごいですねー,あーはいですよね
14068,あークラスに入れたと,そうだったんですね,読書いいですよね
8943,あークラスに入れたという,わー,うえ
13452,あークラスに入れたという,へー,わーそうなんですね
14633,あークラスに入れたという,わっ,あはまったんですねでも
15575,あークラスに入れたという,そうですか,あなんですね
1628,あークラスに入れたということが,fあ階級が上に上がったんですか,えー
11925,あークラスに入れたということが,凄いはい,あはいはいんですね
15959,あークラスに入れたということが,凄い,あそうなんですね
3027,あークラスに入れたということが,凄い,あーん
12177,あークラスに入れたということが非常に,わー,あっはい人もいらっしゃるんですか
17200,あークラスに入れたということが非常に,凄い,あそうなんですね
376,あー先生って,そうなんですかうーん,やは嬉しいです
4854,あー先生って,素敵ですね,あー
18953,あー先生っていう仕事職業っていうのは,うーんうーん,そうですすね
11202,あー先生っていう仕事職業っていうのはいいなーこう,うーん,あっそうですね
7255,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることも,そうですね,へーんすごい先生ですねー
4369,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし,そうです,副あー
16751,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし,そうですねー,あーそうなんですか
10915,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし,そうですよね,あー
11782,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし大切な,そうです,ええあね
12654,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし大切な,うーん,うんはい
17110,あー公園みたいになってますけど,はー,できへ
5006,あー公園みたいになってますけど,はあはい,えー大変むつかし
15764,あー周りの木を切ったりまー田舎育ちだ,木を切ったり,ふーん
13062,あー周りの木を切ったりまー田舎育ちだものでしたから,いえいえ,あえええヨット
7010,あー広く浅くた,うんいろいろ楽しまれて,あやみんですね
17332,あー広く浅くた,なんですね,あー
10217,あー広く浅くたしみって,広く浅く,あー力ねあれ結構体力いりますから
440,あー広く浅くたしみって,へえ,はそりですか
6505,あー広く浅くたしみっていう,あーはい,へーんすごい先生ですねー
3907,あー広く浅くたしみっていうことでございます色んな,あー,一番ですか
8754,あー広く浅くたしみっていうことでございます色んな,うーん,巡りわぁーお遍路
921,あー広く浅くたしみっていうことでございます色んな事に,いいいですよでも興味があるってことは,そうですね
1810,あー広く浅くたしみっていうことでございます色んな事に興味が,でもだいじ,やー
16353,あー広く浅くたしみっていうことでございます色んな事に興味が,ですね,あーはい
15022,あー広く浅くたしみっていうことでございます色んな事に興味があって,はあいいと思います,ひっくり返す
1786,あー広く浅くたしみっていうことでございます色んな事に興味があって,凄い,ふあ
5094,あー広く浅くたしみっていうことでございます色んな事に興味があって,はいはいいいことですよね,あなんですね
14530,あー広く浅くたしみっていうことでございます色んな事に興味があって,ですよねー,あー
51,あー広く浅くたしみっていうことでございます色んな事に興味があって,いいですねでもねうーん,はいそうと思います
16995,あー新聞紙の上に,新聞紙の上に,凄ですねうんうん
4413,あー日本名でもって,んー,ねことですね
6611,あー段々発達をしてきて,あー,うーん面白そうですね
12673,あー段々発達をしてきて,へえ,凄ですね
1882,あー気分よく起きられたなーって,はいあーそう,うーん
9689,あー気分よく起きられたなーって,そうですね,あえ
1865,あー気分よく起きられたなーって,ああ,んー
3609,あー気分よく起きられたなーって,うんうんはー,うんうんうん人懐っこい
2977,あー気分よく起きられたなーっていうのが,あーそうですね,あーん
16842,あー気分よく起きられたなーっていうのが,そうですね,そうですねー
3293,あー気分よく起きられたなーっていうのが,あはあそうですね,はい
18275,あー気分よく起きられたなーっていうのが,大事なことですよね,あははははは
10477,あー美容師です,あ美容師,あっはい人もいらっしゃるんですか
2784,あー美容師です,美容師,野球はい
9484,あー美容師です,美容師さんですか,へずっと
6277,あー美容師です,あはい,あはですね
9269,あー美容師です,うーん,そう最近ではどうですか
18855,あー色を使うんですね,うーん,うーおお
15147,あー色を使うんですね,特殊な色なんですね,いろんな色をうーん
16697,あー色を使うんですね,はあ,いろんな色をうーん
12163,あー色を使うんですね,あー,あフルーツの缶詰の空き缶
8439,あー色を使うんですね,それ知らないです,あえ
11076,あー色を使うんですね,あそう,あーそんですか
47,あー血圧が高いために,あそうですか,そうなんですね
11037,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけ,いっはい一局うん,あー
10589,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけえー無理をしないように続けております,ええええあそうなんですか,はあえ
16794,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけえー無理をしないように続けております,はいへー,あ来られる時が
845,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけえー無理をしないように続けております,はいへえ,あ
9068,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけえー無理をしないように続けております,はいはっそうなんですか,うーん
17035,あー被って,暑たさ暑暑いからですかね,そうなんですね
2926,あー被って,あーそうだったんですね,そんなに
14446,あー被って,そーそーなんですねーお帽子かぶられた,ああはい乗っ
18110,あー被って,はいはいうん暑いですもんね,あー
4725,あー被って,普段はかぶられないんですね帽子は,あえ
11650,あー被って,あーありがとうございます,うーんあ
9859,あー運動部と,ヨットですか,あっ
15956,あー運動部としてのヨット,はいヨットはい,うあそうなんですね
17027,あー運動部としてのヨット,うんヨットね,あそうですか
11470,あー運動部としてのヨット,ええええあ運動部の,そーです
15603,あー運動部としてのヨット,ヨットはい,あーはい
914,あー非常に,あー,家事そう忙しそう
7454,あー非常に,あははは,あーん
15086,あー非常に助かる,ああ,あ高校の時に
16252,あー非常に助かる,なるほどそうですね,はいそれから
10963,あー非常に助かる,あ,あフルーツの缶詰の空き缶
13635,あー非常に助かる,あははそうですか,うんそうでですね
1797,あー非常に助かる,ですよねー,覚えーん
6126,あー飛び方じゃなくてゴムにかかってとそれで,ええ,そうですよね結構って結構力ありますもんね
9244,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃって,はは,そうですよね
10285,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃって,うーん,そうです
2661,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで,あっ,そうえ素敵なところですね
3536,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に,足に引っ掛けるんですよね,いいはは
1574,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けば,うんうん,ええいいです
11612,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしと,あー,うーんはいはい
9751,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしと,そうです,へえ
590,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとした,あーそうですかー,はそりですか
973,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとした,わかりますうんうん,あはいはい
7668,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとした,そうです,うーん
15055,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですね,うーんそうですよね,あーはい
840,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいで,ゴム跳びですか,はそりですか
6887,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムを,懐かしい,わえ
7624,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で,懐かしいです,あ
6730,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で,あーはいはい,そうますかね
2555,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で,右左,はーはいはい
4749,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で,うーん,偉ー
307,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で何か,右左,鳥ーん
4204,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で何か,あー,あー
7249,あ九死に一生をかけた,うーん,ええ
1666,あ九死に一生をかけた方が,あ,あー
16454,あ九死に一生をかけた方がお戻りになって,そうですか,あなんですね綺麗にされてるんですね
13519,あ九死に一生をかけた方がお戻りになって,あー,あなんですか
17338,あ九死に一生をかけた方がお戻りになって,はい,あーそうなんです
13257,あ九死に一生をかけた方がお戻りになって,あっあー,はいいえいえ
5609,あ九死に一生をかけた方がお戻りになって生活している,あ良かったです,良かったですねはい
18583,あ九死に一生をかけた方がお戻りになって生活している,あーそうですか,そうでんですね
3994,あ九死に一生をかけた方がお戻りになって生活していることも,あー,そうなんですか
10717,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかった,あー,あー力ねあれ結構体力いりますから
12759,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかった,やー凄い,あー
14873,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかった,うーん,凄ですね
10751,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,あーねー,あ
3488,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,あーはい,お孫さん達に
19142,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,はい嬉しいですね,あそうなたか
5899,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,そーですかーお友達はい,ええ
12176,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,うーんそうなんですね,あーそんですか
280,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,良かったですねうんうん,あえ
1166,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,そうですね,あー
4740,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,良かったですね,あはは
1179,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,あそうですよねええ,行きー
2961,あ作文の最後に書きましたけど,あはい,そうえ素敵なところですね
8,あ好きで,立派です,はあか
9634,あ好きであのー,はあお好きなんですね,へずっと
3796,あ私達じゃない,あっ,あはい
4472,あ私達じゃない私は,ふっふっ,うーん
12280,あ私達じゃない私は,あははは,いい時代ではないけども
9542,あ私達じゃない私は雪国育ちなので,ええあはっは,読書たですね
16968,あ私達じゃない私は雪国育ちなので,そうですはい,そうですよね多いですよね
5572,あ言ってくれた,あーゆってくれた,そうーん
9275,あ言ってくれた,素晴らしい,あええ
7867,あ言ってくれたことって,あーん,あ
479,あ言ってくれたことっていうのが一番の,はーい宝もんですよねー,はい
5820,あ言ってくれたことっていうのが一番の,うーん,わ
599,いいかけてきます,ふっそうなんですか,あっあー
6104,いいかけてきます,あーそーなんですねー,あーん
12757,いいかけてきます,やーそうなんですね,はいいえいえ
1384,いいかけてきます,あーそうですか,うー
764,いいかけてきます,あー可愛いですね,家事そう忙しそう
15216,いいかけてきます,あはっ,そうーん
14518,いいかけてきます,あー,読書いいですよね
14570,いい一日を,素晴らしいです,あーそうなんですね
8069,いい一日を,えうん,そう最近ではどうですか
15666,いい一日を過ごさせて,えー良かったですねーいい体験ができましたねー,そうーん
12772,いい一日を過ごさせて,そうですよね,あーそうとですか
560,いい一日を過ごさせて,あーそうだったんですね,あー瞬ーそうあんです
3420,いい一日を過ごさせて,はい楽しくて良かったです,そうあそうなんですね
13255,いい一日を過ごさせて,そうですねはい,ああ
18477,いい一日を過ごさせて,うん新鮮なお話でした,はい生き
17207,いい一日を過ごさせて,そうでしたね,右左
7437,いい人と出会えたことですね,ええと言いますのは,わえ
5097,いい人と出会えたことですね,いい人と出会えたことええ,う何よりですよね
10162,いい人と出会えたことですね,はいそうですかー,うーんはいはい
12487,いい人と出会えたことですね,ああははははっはい,あー
12385,いい人と出会えたことですね,あーそうですかええ,そうです
1117,いい人と出会えたことですね,あはい,知らなかったです
19780,いい人と出会えたことですね,うん,うーん
11766,いい人と出会えたことですね,そうなんですか,そうですよねーうーん
4677,いい企業に入ったなと,うん,あーん
6897,いい企業に入ったなと,うーんええええ,う何よりですよね
