,input,answer,predict,bleu
4657,えー約2か月後に,二か月後に,なんでなん,0.0
4658,えー約二十人程,えっ,いい,1.821831989445342e-231
4659,えー約二十人程,いいないいです,いい,1.821831989445342e-231
4660,えー約二十人程集まって,はーわー,はうんうん,1.254338396921439e-154
4661,えー約二十人程集まって,まー楽しそうですね,はうんうん,1.254338396921439e-154
4662,えー約二十人程集まって,あーはいはい,はうんうん,1.254338396921439e-154
4663,えー約二十人程集まって,うーんうんうん,はうんうん,1.254338396921439e-154
4664,えー約二十人程集まって,はあはあはあ,はうんうん,1.254338396921439e-154
4665,えー約二十人程集まって,二十人も,はうんうん,1.254338396921439e-154
4666,えー約二十人程集まってえー,で,そうなんですか,0.0
4667,えー約二十人程集まってえー,すごーい,そうなんですか,0.0
4668,えー約二十人程集まってえー会食しました,いいですね,あそうですんですね,9.280167055464391e-78
4669,えー約二十人程集まってえー会食しました,はー,あそうですんですね,9.280167055464391e-78
4670,えー約二十人程集まってえー会食しました,あー,あそうですんですね,9.280167055464391e-78
4671,えー約二十人程集まってえー会食しました,あーそれは楽しかったですねー,あそうですんですね,9.280167055464391e-78
4672,えー約二十人程集まってえー会食しました,あそうなんですね,あそうですんですね,9.280167055464391e-78
4673,えー約二十人程集まってえー会食しました,ええあそうですか,あそうですんですね,9.280167055464391e-78
4674,えー約二十人程集まってえー会食しました,おー凄い,あそうですんですね,9.280167055464391e-78
4675,えー素晴らしかったという風に,あっ,凄い発表,0.0
4676,えー素晴らしかったという風に,素晴らしいですね,凄い発表,0.0
4677,えー素晴らしかったという風に,うーん,凄い発表,0.0
4678,えー素晴らしかったという風に,ああ,凄い発表,0.0
4679,えー経済系の,ああ,なるう,0.0
4680,えー経済系のおー学部を目指してえー,そっちに,ふ,0.0
4681,えー結局教員にさせられてしまいました,うーん,うーんそうなんですね,0.7952707287670506
4682,えー結局教員にさせられてしまいました,なったはいうーん,うーんそうなんですね,0.7952707287670506
4683,えー結局教員にさせられてしまいました,あそうですかはっは,うーんそうなんですね,0.7952707287670506
4684,えー結局教員にさせられてしまいました,ああそうなんですねうーん,うーんそうなんですね,0.7952707287670506
4685,えー結局教員にさせられてしまいました,あーいえいえー良かったですよー教員,うーんそうなんですね,0.7952707287670506
4686,えー結局教員にさせられてしまいました,はあそうなんですね,うーんそうなんですね,0.7952707287670506
4687,えー結局教員にさせられてしまいました,あああそうだったんですかうーん,うーんそうなんですね,0.7952707287670506
4688,えー結局教員にさせられてしまいました,はーそうなんですか,うーんそうなんですね,0.7952707287670506
4689,えー結局教員にさせられてしまいました,教員になられたんですね凄いですね,うーんそうなんですね,0.7952707287670506
4690,えー絵描きになりたかったのが,あっそうなんですねー,あっへー,2.0732986305800918e-232
4691,えー絵描きになりたかったのが一人いて,わーおじ様が,うーんへー,1.821831989445342e-231
4692,えー絵描きになりたかったのが一人いて,うーんはいはい,うーんへー,1.821831989445342e-231
4693,えー絵描きになりたかったのが一人いて,へー,うーんへー,1.821831989445342e-231
4694,えー絵描きになりたかったのが一人いて,あそうなんですね,うーんへー,1.821831989445342e-231
4695,えー絵描きになりたかったのが一人いて,あーそうなんですね,うーんへー,1.821831989445342e-231
4696,えー縄跳びとか,はい縄跳び,余裕を入ってから,0.0
4697,えー縄跳びとか,縄跳びとか,余裕を入ってから,0.0
4698,えー縄跳びとか,うーん縄跳び,余裕を入ってから,0.0
4699,えー縄跳びとか,なんだろええあー,余裕を入ってから,0.0
4700,えー縄跳びとか羽根つ,ああ,うーん,0.0
4701,えー縄跳びとか羽根つお正月は,羽,ああ,0.0
4702,えー縄跳びとか羽根つお正月は羽根つきとか,ああ羽根つき,あー,1.821831989445342e-231
4703,えー縄跳びとか羽根つお正月は羽根つきとか,羽根つきとか,あー,1.821831989445342e-231
4704,えー縄跳びとか羽根つお正月は羽根つきとか,あお正月はそうですね,あー,1.821831989445342e-231
4705,えー縄跳びとか羽根つお正月は羽根つきとか,あ羽根つきええ,あー,1.821831989445342e-231
4706,えー縄跳びとか羽根つお正月は羽根つきとか,あそうですよね,あー,1.821831989445342e-231
4707,えー縄跳びとか羽根つお正月は羽根つきとか,羽根突きとか,あー,1.821831989445342e-231
4708,えー縄跳びとか羽根つお正月は羽根つきとか,あー,あー,1.821831989445342e-231
4709,えー縄跳びとか羽根つお正月は羽根つきとかあとは,羽根つき,ああ,0.0
4710,えー縄跳びとか羽根つお正月は羽根つきとかあとはそうですねー,へえ,ああ,0.0
4711,えー自分たちで釘を曲げて,えー,なるねー,0.0
4712,えー自分たちで釘を曲げて,あ,なるねー,0.0
4713,えー自分たちで釘を曲げてえーモリを作るとか,はー,凄い,1.821831989445342e-231
4714,えー自分たちで釘を曲げてえーモリを作るとか,凄い,凄い,1.821831989445342e-231
4715,えー自分たちで釘を曲げてえーモリを作るとか,へー,凄い,1.821831989445342e-231
4716,えー自分たちで釘を曲げてえーモリを作るとか,えー釘を曲げるんですね,凄い,1.821831989445342e-231
4717,えー自分たちで釘を曲げてえーモリを作るとか,はー,凄い,1.821831989445342e-231
4718,えー自分でできることといったら何があるかなと考えまして,あー凄い,あーそーなんですねー,1.1200407237786664e-231
4719,えー自分としてもなんじゃこれはと小学校の,あははははっはは,あーははそうですか,6.416038883891965e-155
4720,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど,えっへっへっへっへっへっへへっ,うふ,0.0
4721,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど,はぁー,うふ,0.0
4722,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなって,いえいえ,うーん,1.821831989445342e-231
4723,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなって,うーん,うーん,1.821831989445342e-231
4724,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,うーんうんうん,うーん,1.821831989445342e-231
4725,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,うーん,うーん,1.821831989445342e-231
4726,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,はーそーなんですねー,うーん,1.821831989445342e-231
4727,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,そんなことないと思います,うーん,1.821831989445342e-231
4728,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,あそうなんですか,うーん,1.821831989445342e-231
4729,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど良かったなっていうんで,うーん,うーん,1.821831989445342e-231
4730,えー自分は,そうなんですね,白馬とか,0.0
4731,えー良かったなーと,うーんええ,で,0.0
4732,えー良かったなーと,いえいえ,で,0.0
4733,えー良かったなーと,えーえーす,で,0.0
4734,えー良かったなーと,いえいえでも一番ねー,で,0.0
4735,えー良かったなーと,ほう,で,0.0
4736,えー良かったなーと,っいえいえはい,で,0.0
4737,えー若松河田の,そうだったんですね,おお,0.0
4738,えー若松河田の,そうはい,おお,0.0
4739,えー若松河田の,あっ,おお,0.0
4740,えー若松河田の駅には到着していました,はいあそうでしたか,あそうなんですねうん,0.6803749333171202
4741,えー若松河田の駅には到着していました,はいやっ凄いですねはははっはい,あそうなんですねうん,0.6803749333171202
4742,えー若松河田の駅には到着していました,あはーそうだったんですか,あそうなんですねうん,0.6803749333171202
4743,えー若松河田の駅には到着していました,そうだったんですかー,あそうなんですねうん,0.6803749333171202
4744,えー若松河田の駅には到着していました,あはい,あそうなんですねうん,0.6803749333171202
4745,えー若松河田の駅には到着していました,あっそうなんですね,あそうなんですねうん,0.6803749333171202
4746,えー若松河田の駅には到着していました,ああーそうなんですかはい,あそうなんですねうん,0.6803749333171202
4747,えー英語などを勉強して,うーんうんうんうんうんうん,ああ,0.0
4748,えー英語などを勉強して,あはいあ,ああ,0.0
4749,えー英語などを勉強して,英語を,ああ,0.0
4750,えー英語を覚えていきました,へえ,あー,1.821831989445342e-231
4751,えー英語を覚えていきました,あそうなんですね,あー,1.821831989445342e-231
4752,えー英語を覚えていきました,あそのようにして,あー,1.821831989445342e-231
4753,えー英語を覚えていきました,あーそうなんですか,あー,1.821831989445342e-231
4754,えー英語を覚えていきました,わーそうなんですね,あー,1.821831989445342e-231
4755,えー英語を覚えていきました,へえ,あー,1.821831989445342e-231
4756,えー英語を覚えていきました,はあ,あー,1.821831989445342e-231
4757,えー蛙を,へー,夢されたんですか,0.0
4758,えー蛙を,魚釣り,夢されたんですか,0.0
4759,えー蛙を追っかけてみたり,えーカエル追っかける,はいへー,0.0
4760,えー蛙を追っかけてみたり,おおおお,はいへー,0.0
4761,えー蛙を追っかけてみたり,ああああ,はいへー,0.0
4762,えー蛙を追っかけてみたり,カエルもですか,はいへー,0.0
4763,えー調べて,お城ですか,人人,0.0
4764,えー調べて歩きま全国,へえ,二人,0.0
4765,えー調べて歩きま全国を歩き,あっ,おー,0.0
4766,えー調べて歩きま全国を歩き,全国を,おー,0.0
4767,えー調べて歩きま全国を歩き,あ,おー,0.0
4768,えー調べて歩きま全国を歩き,あ全国をですか,おー,0.0
4769,えー調べて歩きま全国を歩き歩いて参りました,あお城がお好きなんですか,全国をですかわー凄いですね,1.0
4770,えー調べて歩きま全国を歩き歩いて参りました,あはい,全国をですかわー凄いですね,1.0
4771,えー調べて歩きま全国を歩き歩いて参りました,凄いです,全国をですかわー凄いですね,1.0
4772,えー調べて歩きま全国を歩き歩いて参りました,全国をですかわー凄いですね,全国をですかわー凄いですね,1.0
4773,えー調べて歩きま全国を歩き歩いて参りました,そーですかー,全国をですかわー凄いですね,1.0
4774,えー調べて歩きま全国を歩き歩いて参りました,全国をええええ,全国をですかわー凄いですね,1.0
4775,えー買いましてね,ああ,もえー,0.0
4776,えー買いましてね,あーおうちですね,もえー,0.0
4777,えー買いましてね,ほう,もえー,0.0
4778,えー買いましてね,あー,もえー,0.0
4779,えー買いましてね,あーさすがですね,もえー,0.0
4780,えー趣味の一つは,ご趣味の一つは,いーはい,1.384292958842266e-231
4781,えー趣味の一つは,はいご趣味,いーはい,1.384292958842266e-231
4782,えー趣味はありませんけれども,そうなんですか,たくさんあるんですか,6.86809206056511e-78
4783,えー距離にしてえー4キロぐらいです,はあ,はあ,1.821831989445342e-231
4784,えー距離にしてえー4キロぐらいです,四キロもですか,はあ,1.821831989445342e-231
4785,えー距離にしてえー4キロぐらいです,えー凄い毎日ですか,はあ,1.821831989445342e-231
4786,えー距離にしてえー4キロぐらいです,あそうなんですね,はあ,1.821831989445342e-231
4787,えー近くの公園等に行って,へえ,へえ,1.821831989445342e-231
4788,えー近くの公園等に行ってえースケッチを始めたのが,あー絵を描かれたんですね,うんあー,1.491668146240062e-154
4789,えー近くの公園等に行ってえースケッチを始めたのが,ああ,うんあー,1.491668146240062e-154
4790,えー近くの公園等に行ってえースケッチを始めたのが,あーそうなんですか,うんあー,1.491668146240062e-154
4791,えー近くの公園等に行ってえースケッチを始めたのが,うんあー,うんあー,1.491668146240062e-154
4792,えー近くの公園等に行ってえースケッチを始めたのがえー,あー,あー,1.821831989445342e-231
4793,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の,あ,うーん,0.0
4794,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の,へー,うーん,0.0
4795,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の,わー,うーん,0.0
4796,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,凄いです,あーいいですね,1.0
4797,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,いいですね,あーいいですね,1.0
4798,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,あーいいですねうん,あーいいですね,1.0
4799,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,あーそーなんですねー,あーいいですね,1.0
4800,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,あーそうなんですか,あーいいですね,1.0
4801,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,あそうなんですね,あーいいですね,1.0
4802,えー近くまで送って行った,そうですね,そーですかー,0.0
4803,えー近くまで送って行ったあーことが,へえ,へえ,1.821831989445342e-231
4804,えー近くまで送って行ったあーことがあります,あっそーですかー,あそうなんですね,1.0
4805,えー近くまで送って行ったあーことがあります,へえ,あそうなんですね,1.0
4806,えー近くまで送って行ったあーことがあります,うーん,あそうなんですね,1.0
4807,えー近くまで送って行ったあーことがあります,あ送っていったんですね,あそうなんですね,1.0
4808,えー近くまで送って行ったあーことがあります,あそうなんですね,あそうなんですね,1.0
4809,えー遊んだ記憶が,はい,ねー,0.0
4810,えー遊んだ記憶が,はー,ねー,0.0
4811,えー遊んだ記憶が,ふーん,ねー,0.0
4812,えー遊んだ記憶があります,うーん,確かに,0.0
4813,えー遊んだ記憶があります,あー楽しそう,確かに,0.0
4814,えー遊んだ記憶があります,素敵ですね,確かに,0.0
4815,えー遊んだ記憶があります,あーそっかうん,確かに,0.0
4816,えー遊んだ記憶があります,はい,確かに,0.0
4817,えー遊んだ記憶があります,懐かしいですねーはい,確かに,0.0
4818,えー遊んだ記憶があります,あーそうですか,確かに,0.0
4819,えー運よくね,あへえ,す,0.0
4820,えー過ごしました,あはいえそうなんですねうん,はいふーんはいはい,1.2882297539194154e-231
4821,えー過ごしました,はい5年生まで,はいふーんはいはい,1.2882297539194154e-231
4822,えー過ごしました,あーそうなんですね長いですね,はいふーんはいはい,1.2882297539194154e-231
4823,えー都バスで,はいそれからはい,ほ描きにされて,0.0
4824,えー都バスで降りて,降りて,ねー,0.0
4825,えー都バスに乗って参りました,あーはい,あはいにいらしたんですね,0.36889397323344053
4826,えー都バスに乗って参りました,ええあはいあそうですかはい,あはいにいらしたんですね,0.36889397323344053
4827,えー都バスに乗って参りました,あ都バスに乗ってはい,あはいにいらしたんですね,0.36889397323344053
4828,えー都バスに乗って参りました,はい都バスで,あはいにいらしたんですね,0.36889397323344053
4829,えー都バスに乗って参りました,都バスに乗られたんですね,あはいにいらしたんですね,0.36889397323344053
4830,えー都バスに乗って参りました,あはい,あはいにいらしたんですね,0.36889397323344053
4831,えー都営地下鉄うーで,はい地下鉄で,ほ,0.0
4832,えー都庁前で,あ都庁前ですね,あっはい,0.0
4833,えー間違うことありません,あーそうですね,ええええそうですね,0.7071067811865476
4834,えー間違うことありません,あーそーなんですねー,ええええそうですね,0.7071067811865476
4835,えー間違うことありません,あそうなんですか,ええええそうですね,0.7071067811865476
4836,えー間違うことありません,ええええほんと,ええええそうですね,0.7071067811865476
4837,えー間違うことありません,あはっ,ええええそうですね,0.7071067811865476
4838,えー間違えちゃいけない,あははははは,人鑑賞,0.0
4839,えー間違えちゃいけない,ないですねうーんあはっ,人鑑賞,0.0
4840,えー間違えちゃいけない,はいたい,人鑑賞,0.0
4841,えー間違えちゃいけない,そうです,人鑑賞,0.0
4842,えー間違えちゃいけない,はーそうなんですね,人鑑賞,0.0
4843,えー隠居のような形になってますけども,は,え,1.821831989445342e-231
4844,えー隠居のような形になってますけども,あっそーですかー,え,1.821831989445342e-231
4845,えー隠居のような形になってますけども,あそうですか,え,1.821831989445342e-231
4846,えー隠居のような形になってますけども,んふふええ,え,1.821831989445342e-231
4847,えー隠居のような形になってますけどもまだまだ,ご隠居様なんですね,え隠居様なんですね,0.8091067115702212
4848,えー隠居のような形になってますけどもまだまだ体はじゅうあの元気ですし,そーですほんとに,そーですほんとに,1.0
4849,えー隠居のような形になってますけどもまだまだ体はじゅうあの元気ですし,うんそうですよね,そーですほんとに,1.0
4850,えー電車でやって来ました,あっはい,鑑賞す,0.0
4851,えー電車でやって来ました,はあ電車でですね,鑑賞す,0.0
4852,えー電車でやって来ました,あはい,鑑賞す,0.0
4853,えー電車でやって来ました,あはい,鑑賞す,0.0
4854,えー電車でやって来ました,ああありがとうございますうん,鑑賞す,0.0
4855,えー電車は,電車は,バットさんはい,0.0
4856,えー非常に,凄い,大好きです,1.5319719891192393e-231
4857,えー非常に,凄い,大好きです,1.5319719891192393e-231
4858,えー非常に,うーん良かったです,大好きです,1.5319719891192393e-231
4859,えー非常に,素敵ですよねー,大好きです,1.5319719891192393e-231
4860,えー非常に,良かったですねー,大好きです,1.5319719891192393e-231
4861,えー非常に,いいですね,大好きです,1.5319719891192393e-231
4862,えー非常にあのー友人関係も,わー,よね,0.0
4863,えー非常にあのー友人関係も増えるし,ええそうですね,はっ,0.0
4864,えー韓国を,ライター,乗って,0.0
4865,えー韓国をテーマにした,へえ,はい,0.0
4866,えー韓国人であったり中国人であったり,あはい,ええええそうですねー,1.0
4867,えー韓国人であったり中国人であったり,ええええそうですねー,ええええそうですねー,1.0
4868,えー飲み屋行って友達に,ええあ,うん,0.0
4869,えー飲み屋行って友達になるとか,あーいいですね,うんうんうーんですか,1.254338396921439e-154
4870,えー飲み屋行って友達になるとか,うんうんうんそうですか,うんうんうーんですか,1.254338396921439e-154
4871,えー飲み屋行って友達になるとか,へーいいですね,うんうんうーんですか,1.254338396921439e-154
4872,えー飲み屋行って友達になるとか,あーはいはいはいうーん,うんうんうーんですか,1.254338396921439e-154
4873,えー飲み屋行って友達になるとか,わー凄いうん,うんうんうーんですか,1.254338396921439e-154
4874,えー飲み屋行って友達になるとか,はいあー,うんうんうーんですか,1.254338396921439e-154
4875,えー首に,そうなんですね,そーなんですね,0.5081327481546147
4876,えー首になって,あらら,まーそーですか,9.853445011990208e-232
4877,えー首になって,あらー,まーそーですか,9.853445011990208e-232
4878,えー首になって,クビになっちゃたんですね,まーそーですか,9.853445011990208e-232
4879,えー首になって,あらー,まーそーですか,9.853445011990208e-232
4880,えー首になってえーしまったのでございます,えー,えー,1.821831989445342e-231
4881,えー首になってえーしまったのでございます,あーそーなんですねー,えー,1.821831989445342e-231
4882,えー首になってえーしまったのでございます,えへーそうなんですかはい,えー,1.821831989445342e-231
4883,えー首になってえーしまったのでございます,あらはーそうでしたかーええ,えー,1.821831989445342e-231
4884,えー首になってえーしまったのでございます,あら,えー,1.821831989445342e-231
4885,えー首になってえーしまったのでございます,はーそうなんですね,えー,1.821831989445342e-231
4886,えー首になってえーしまったのでございます,あらーはいうーん,えー,1.821831989445342e-231
4887,えー首になってえーしまったのでございます,ええ,えー,1.821831989445342e-231
4888,えー首になってえーしまったのでございます,そうなんですかー,えー,1.821831989445342e-231
4889,えー駅員さんに聞いてえー2,大変です,-,0.0
4890,えー駅員さんに聞いてえー2番出口と,あーそうですか,絵,0.0
4891,えー駅員さんに聞いてえー2番出口と,わ,絵,0.0
4892,えー駅員さんに聞いてえー2番出口という,二番出口,絵ええ,0.0
4893,えー駅員さんに聞いてえー2番出口ということを教えていただいて,2番出口はい,あ,6.702145341854094e-232
4894,えー駅員さんに聞いてえー2番出口ということを教えていただいて,あはあ,あ,6.702145341854094e-232
4895,えー駅員さんに聞いてえー2番出口ということを教えていただいてんでそこから,そうですね,いろいろもはい,0.0
4896,えー駅員さんに聞いてえー2番出口ということを教えていただいてんでそこから出てあー夏目坂だっていうことで,ええ,ええ,1.821831989445342e-231
4897,えー駒をね勢い,うーん,輸入本屋てなんですか,0.0
4898,えー駒をね勢いよくほうりましてね,そうですねはい,あーいいですね海外旅行,8.38826642100846e-155
4899,えー駒をね勢いよくほうりましてね,あーあはいはい,あーいいですね海外旅行,8.38826642100846e-155
4900,えー駒をね勢いよくほうりましてね,あー投げますよね,あーいいですね海外旅行,8.38826642100846e-155
4901,えー駒をね勢いよくほうりましてね,うんうんはあはあ,あーいいですね海外旅行,8.38826642100846e-155
4902,えー駒をね勢いよくほうりましてね,はいほうるんですね,あーいいですね海外旅行,8.38826642100846e-155
4903,えー駒をね勢いよくほうりましてね,はいはぁー,あーいいですね海外旅行,8.38826642100846e-155
4904,えー駒をね勢いよくほうりましてね,あー,あーいいですね海外旅行,8.38826642100846e-155
4905,えー駒回しですね駒回しとか,あー,あこまにですか,1.1862800137389335e-154
4906,えー駒回しですね駒回しとか,こま回しはい,あこまにですか,1.1862800137389335e-154
4907,えー駒回しですね駒回しとか,あーやりました,あこまにですか,1.1862800137389335e-154
4908,えー駒回しですね駒回しとか,あはい,あこまにですか,1.1862800137389335e-154
4909,えー駒回しですね駒回しとか,コマまわしと,あこまにですか,1.1862800137389335e-154
4910,えー駒回しですね駒回しとか,こま回しですか,あこまにですか,1.1862800137389335e-154
4911,えー駒回しですね駒回しとか,あこま回し,あこまにですか,1.1862800137389335e-154
4912,えー駒回しですね駒回しとかめんこって,ええこま回し,あこま,5.635809992474887e-232
4913,えー駒回しですね駒回しとかめんこっていうのやりました,あっ,あめん,1.5319719891192393e-231
4914,えー駒回しですね駒回しとかめんこっていうのやりました,めんこですか,あめん,1.5319719891192393e-231
4915,えー駒回しですね駒回しとかめんこっていうのやりました,めんこですね,あめん,1.5319719891192393e-231
4916,えー駒回しですね駒回しとかめんこっていうのやりました今の,おおおおおお,お,0.0
4917,えー駒回しですね駒回しとかめんこっていうのやりました今の,うーん,お,0.0
4918,えー駒回しですね駒回しとかめんこっていうのやりました今の,あー,お,0.0
4919,えー駒回しですね駒回しとかめんこっていうのやりました今の,やりました,お,0.0
4920,えー麻雀仲間とか,ええあ麻雀も,はいはいはい,1.384292958842266e-231
4921,えー麻雀仲間とか,あはい,はいはいはい,1.384292958842266e-231
4922,えー麻雀仲間とか,麻雀,はいはいはい,1.384292958842266e-231
4923,え仲間同士,ほんと,鉄棒,0.0
4924,え先ほど申し上げました,はいはいなんでしょう門ですかねはい,へえ六ました,0.0
4925,え白紙だったんですね,はあはい,あそうあそうなんですか,0.6803749333171202
4926,え白紙だったんですね,あそうなんですか,あそうあそうなんですか,0.6803749333171202
4927,え白紙だったんですね,はいふーん,あそうあそうなんですか,0.6803749333171202
4928,え白紙だったんですね,そうなんですか,あそうあそうなんですか,0.6803749333171202
4929,え白紙だったんですね,ああそうなんですか,あそうあそうなんですか,0.6803749333171202
4930,おとこ男の子みたいに,自然なものうんうん,あー,1.821831989445342e-231
4931,おとこ男の子みたいに,あー,あー,1.821831989445342e-231
4932,おとこ男の子みたいに乱暴に,活発に,ええ,0.0
4933,おとこ男の子みたいに乱暴に,あーそうですか,ええ,0.0
4934,おはじきが,へー,山形行か,0.0
4935,おはじきが,そういうルールですね,山形行か,0.0
4936,おばさんは世界でたった1人だよって何が,へえ,凄い,0.0
4937,おばさんは世界でたった1人だよって何が,うふふふふっ,凄い,0.0
4938,おばさんは世界でたった1人だよって何がたった1人って,わー,凄い,0.0
4939,おばさんは世界でたった1人だよって何がたった1人って言ったら,うーん,凄い,0.0
4940,おばさんは世界でたった1人だよって何がたった1人って言ったら,わー素敵ですねー,凄い,0.0
4941,おもしろくて,あーああああああ,あい旅行うんうん,0.0
4942,おもしろくて,うーんええええ,あい旅行うんうん,0.0
4943,おもしろくて,はい面白いですね,あい旅行うんうん,0.0
4944,おもしろくて,へえ,あい旅行うんうん,0.0
4945,おります,はーそーなんですねーいーですね,そーですかー,1.388153625058801e-154
4946,おります,あそうですか,そーですかー,1.388153625058801e-154
4947,おります,あら,そーですかー,1.388153625058801e-154
4948,おります,あそうですか,そーですかー,1.388153625058801e-154
4949,おりますので,そうですね嬉しかったんですよね,-,0.0
4950,おりますので,あーはい,-,0.0
4951,おりますので,わーそうですか,-,0.0
4952,おりますので,あーそーなんですねー,-,0.0
4953,おりますので,そうなんですね,-,0.0
4954,おりますので月に一二回はね渋谷とか,カラオケ,えっへへ,0.0
4955,おりますので月に一二回はね渋谷とか恵比寿でね,はぁー,えー,0.0
4956,おりますので月に一二回はね渋谷とか恵比寿でね,えへへへ,えー,0.0
4957,おりますので月に一二回はね渋谷とか恵比寿でね,そうですねー,えー,0.0
4958,おわりです,はっはいありがとうございます,買っられたののと,0.0
4959,おー,あじゃあ横浜のほうですね,少ない,0.0
4960,おーとってもですけど,うーん,そうですね,1.821831989445342e-231
4961,おーとってもですけど,そうですね,そうですね,1.821831989445342e-231
4962,おーとってもですけど,あはいはい,そうですね,1.821831989445342e-231
4963,おーとってもですけどまー,そうですよね,ええええあ,0.0
4964,おーとってもですけどまーそれが,とってもですね,楽しみですね,1.133422688662942e-154
4965,おーとってもですけどまーそれが人生で一番ではない,あー,あー,1.821831989445342e-231
4966,おーとってもですけどまーそれが人生で一番ではない,ああはい,あー,1.821831989445342e-231
4967,おーとってもですけどまーそれが人生で一番ではない,うーんあはは,あー,1.821831989445342e-231
4968,おーとってもですけどまーそれが人生で一番ではない,はい一番じゃない,あー,1.821831989445342e-231
4969,おーとってもですけどまーそれが人生で一番ではないかなって,あそうなんですか,はい一番じゃないです,9.97486269044271e-232
4970,おーとってもですけどまーそれが人生で一番ではないかなって,わー,はい一番じゃないです,9.97486269044271e-232
4971,おーとってもですけどまーそれが人生で一番ではないかなっていう気もします,そうですかはい,はいそうですよね,9.283142785759642e-155
4972,おーとってもですけどまーそれが人生で一番ではないかなっていう気もします,はい笑,はいそうですよね,9.283142785759642e-155
4973,おーとってもですけどまーそれが人生で一番ではないかなっていう気もします,はいはははは,はいそうですよね,9.283142785759642e-155
4974,おーひとつの,そうですね,乗って,0.0
4975,おーターゲットと,あーこれからねー,参加見てます,0.0
4976,おーターゲットと申しますか,ダイエットなんですね,ああ,1.821831989445342e-231
4977,おーターゲットと申しますか,ああ発展するんですか,ああ,1.821831989445342e-231
4978,おーターゲットと申しますか,うーん,ああ,1.821831989445342e-231
4979,おーターゲットと申しますか,そうですね,ああ,1.821831989445342e-231
4980,おーターゲットと申しますか,あー,ああ,1.821831989445342e-231
4981,おー二年程二年程前のことですけれども,あはい,あはい,1.491668146240062e-154
4982,おー二年程二年程前のことですけれども,二年ほど前なんですね,あはい,1.491668146240062e-154
4983,おー建てたんですけどもね,あへえ,あーそーですかー,1.0
4984,おー建てたんですけどもね,あーそうなんですか,あーそーですかー,1.0
4985,おー建てたんですけどもね,わー素敵ですねーはい,あーそーですかー,1.0
4986,おー建てたんですけどもね,うんまー素晴らしい,あーそーですかー,1.0
4987,おー建てたんですけどもね,あー素晴らしいですねうん,あーそーですかー,1.0
4988,おー建てたんですけどもね,えー変わりましたね,あーそーですかー,1.0
4989,おー建てたんですけどもね,あーそーですかー,あーそーですかー,1.0
4990,おー建てたんですけどもね,ああ,あーそーですかー,1.0
4991,お互いに労わりあって,そうですねー長生きして,そうです,2.018753310664318e-155
4992,お互いに身近にいらっしゃるそういうような,うーん,そうですね,0.0
4993,お仕事で外国にも行きましたけれども,あ,あはい,1.821831989445342e-231
4994,お仕事で外国にも行きましたけれども,はいはいおー,あはい,1.821831989445342e-231
4995,お仕事で外国にも行きましたけれども,えはい,あはい,1.821831989445342e-231
4996,お仕事で外国にも行きましたけれどもわたくしは,いいですね,いいいいですね,8.636168555094496e-78
4997,お仕事で外国にも行きましたけれどもわたくしはやっぱり日本が好きです,あー,あー,1.821831989445342e-231
4998,お仕事で外国にも行きましたけれどもわたくしはやっぱり日本が好きです,うーん日本はいいですね,あー,1.821831989445342e-231
4999,お仕事で外国にも行きましたけれどもわたくしはやっぱり日本が好きです,日本がお好きなんですね,あー,1.821831989445342e-231
5000,お付き合いをして,はっ,残念です,0.0
5001,お前はだめだだめだってことは言わないで根気よく,はあ,あっうん,1.5319719891192393e-231
5002,お前はだめだだめだってことは言わないで根気よく,あー,あっうん,1.5319719891192393e-231
5003,お前はだめだだめだってことは言わないで根気よく,うーんうんうん,あっうん,1.5319719891192393e-231
5004,お勉強して,勉強意欲が凄いですね,あそーですかですねはい,6.484592771860512e-155
5005,お医者さんごっこなど,あはは,行か師さん,0.0
5006,お医者さんごっこなどして,お医者さんごっこも,はいへーあっ,0.0
5007,お医者さんごっこなどして,あああ,はいへーあっ,0.0
5008,お医者さんごっこなどして,そーですかー,はいへーあっ,0.0
5009,お医者さんごっこなどして,ああお医者さんごっこ,はいへーあっ,0.0
5010,お医者さんごっこなどして,ああえー,はいへーあっ,0.0
