,input,answer,predict,bleu
2389,いつもあの帰ってこない曜日に,わーはい,あっそうなんですか,0.0
2390,いつも早出をする,そーなんですかー,そうですねへー,0.0
2391,いつも早出をするもので,そうですねそれがいいです,あはい,9.291879812217675e-232
2392,いつも早出をするもので,.あーそうなんですね,へえ,0.0
2393,いつも早出をするもので,あーそうですか,はいはいうーん,0.0
2394,いつも早出をするもので,あそうなんですか,あ,2.4655814830110698e-232
2395,いつも早出をするもので,30分前,はいあーええうんて,1.1640469867513693e-231
2396,いました,うんはいあっはい,へーへーうん,1.384292958842266e-231
2397,いました,運動がねぇ得意だったんですねー,あそうなんですか,7.57965434483665e-155
2398,いました,へえ,そうですね,0.0
2399,いました,ああ凄い,うーん,0.0
2400,いました,ああはい,へー,0.0
2401,いました,へえ,あー,0.0
2402,いましたので,滋賀にいらしたんですね,あっ,0.0
2403,いままで想像がつかない時代の,想像がつきませんね,へー,0.0
2404,いままで想像がつかない時代の歴史を感じるということ,わー,へーええうんですか,8.38826642100846e-155
2405,いままで想像がつかない時代の歴史を感じるということ,はい感じられるんですねー,うーんええ,0.0
2406,いままで想像がつかない時代の歴史を感じるということ,あー,あーうんええですね,1.6034157163765524e-231
2407,いままで想像がつかない時代の歴史を感じるということ,そうですよね,そうですよね,1.0
2408,いままで想像がつかない時代の歴史を感じるということ,はーそうなんですか,へーですね,1.646211035903463e-231
2409,いままで想像がつかない時代の歴史を感じるということ,ああ,へえ,0.0
2410,いらっしゃるし,はいさみしいですね,へーそうなんですね,7.100514228897259e-155
2411,いらっしゃるし,そうですね,へー,0.0
2412,いらっしゃるし,そうですかーさみしいですねー,へえ,0.0
2413,いらっしゃるし,ああうん,あそうですね,1.5319719891192393e-231
2414,いわゆる,それでファッション界へ,あはははそうなんですね,0.0
2415,いわゆる,はぁー,へーええですか,0.0
2416,いわゆる,わー,そうですか,0.0
2417,いわれて,なるほど,そうですねーええええうんうんんですねうんうん,0.0
2418,いわれて,うーん,へーええ,0.0
2419,いわれて,ほうほう,へーですね,0.0
2420,い大学ではない,あーはいはいはい,へーへーええうんうんうん,0.0
2421,い大学ではないので,あはい,あー,0.0
2422,い大学ではないので,あそうなんですか,あそうですか,1.3478743256634661e-154
2423,い大学ではないので,あそうなんですか,あそうなんですか,1.0
2424,い大学ではないので,あっそーなんですねー,へーええ,0.0
2425,うううちの,最近覚えられたんですね,へー,0.0
2426,うううちの近くの,はいお近くに,あ,0.0
2427,うそうそ偽りのない,凄い,あっええええうんへー,0.0
2428,うそうそ偽りのない,うーん,へーですね,0.0
2429,うちなどは,映画,あっそうですねーですかー,0.0
2430,うっかりしますと,あええ,はいあそうなんですね,1.331960397810445e-231
2431,うっかりしますと,はいうっかりされると,わ,0.0
2432,うれしいことで,その第一歩ですね,そうですねええうんうんうんうんうんです,1.0518351895246305e-231
2433,うれしいことで,ねー,うーん,0.0
2434,うれしいことでございます,そうですよねはい,へーええ,0.0
2435,うれしいことでございます,そうですね,そうですねええうんうんうんうんうんです,1.2508498911928379e-231
2436,うれしいことでございます,はいはいそうなんですね,あー,0.0
2437,うれしいことでございます,嬉しいことですね,あーそうなんですね,0.7598356856515925
2438,うれしいことでございます,ほんとにすすごいいいことですよねー,うーん,0.0
2439,うわーこれから,へえ,へえ,1.821831989445342e-231
2440,うわーこれから,良かったですね,へーええ,0.0
2441,うわーこれからまたあたしは,うーん,へーええですかうんうん,0.0
2442,うわーっと声が出る,あー,そうですねーそうなんですか,0.0
2443,うわーっと声が出るほど,あそうなんですか,はいはいうーん,1.384292958842266e-231
2444,うわーっと声が出るほど,うーん,あーうんへーうんうんうんええ,1.1200407237786664e-231
2445,うわーっと声が出るほど,うんそうですね,へーそうなんですね,0.5081327481546147
2446,うんあるいは,そうですねゴルフ,へえ,0.0
2447,うんあるいは,そうですよね,あ,0.0
2448,うんあるいは,はいゴルフを,あっ,0.0
2449,うんあるいはあー,ずっとやってこられたゴルフ,あっ凄いです,0.0
2450,うん曲は本当に平凡な歌謡曲とか,そうですかーえーえー,うーんそうですか,8.636168555094496e-78
2451,うん曲は本当に平凡な歌謡曲とか,あー,そうですねーええええうんうんんですねうんうん,4.829607837557235e-155
2452,うん曲は本当に平凡な歌謡曲とか,へー,そうなんですか,7.600394483915427e-155
2453,うん曲は本当に平凡な歌謡曲とか,ああ昔ながらの,あ,0.0
2454,うー,そうですか,へーええ,0.0
2455,うー,わー凄いうん,あ凄いです,1.646211035903463e-231
2456,うー,凄い,そうですねは,0.0
2457,うー,笑,あ,0.0
2458,うー,そうなんですか,あはい,0.0
2459,うーん,はいどうでしょうか,へーーええええうんうんええ,0.0
2460,うーん,そうねなんだろう,へえ,0.0
2461,うーん,うーん,そうですそうです,0.0
2462,うーん,してもらいたいこと,へえ,0.0
2463,うーん,なんでしょうか,あーええええうん,0.0
2464,うーんいじくるのは好きですねで,あーそうなんですか,そうですねへー,1.5319719891192393e-231
2465,うーんいじくるのは好きですねで,へー,そうですねええうんうんうんうんうんです,1.0518351895246305e-231
2466,うーんいじくるのは好きですねで,えーそうですかー,そうですね,0.0
2467,うーんいじくるのは好きですねで,はーそうなんですね,ああはいうん,0.0
2468,うーんいじくるのは好きですねで,あははそうですか,へーええですか,7.422680762211792e-155
2469,うーんいじくるのは好きですねで,あーいいですねーうーん,あ凄いです,1.646211035903463e-231
2470,うーんいじくるのは好きですねで,あそうお花なんですね,そうですねそうなんですか,0.7598356856515925
2471,うーんいじくるのは好きですねで今も,いいですねうん,へーへーええうんうんうん,1.1640469867513693e-231
2472,うーんいじくるのは好きですねで今も,うん素敵ですねー,へーです,5.635809992474887e-232
2473,うーんしてもらいたいこと,えっなんか,へえ,0.0
2474,うーんですけれども,はいいいですね,そうなんですうん,1.2183324802375697e-231
2475,うーんと,うーん,はいあーそうですねーなんですねー,1.0832677820940877e-231
2476,うーんと,ええうふはい,あええへー,0.0
2477,うーんと,うんふふふ,そうですねーそうなんですね,0.0
2478,うーんと,うんふふふうーん,あそうなんですか,0.0
2479,うーん気を付けながら,あっそーですよねー,はあーええええうんんですうんねー,1.1896457329133973e-231
2480,うーん趣味という趣味は申し訳ないんですけどございません,あっはいねー大変ですものはい,あーええええうん,0.0
2481,うーん趣味という趣味は申し訳ないんですけどございません,あっそうなんですかはい,へーですねうんうんねーうーん,1.331960397810445e-231
2482,うーん趣味という趣味は申し訳ないんですけどございません,そうですか,はいはいうーん,1.646211035903463e-231
2483,うーん趣味という趣味は申し訳ないんですけどございません,あはいわかりました,そうです,9.047424648113057e-155
2484,うーん長年18年も会わなかった,十八年も,あ,0.0
2485,うーん長年18年も会わなかったあたしを,あー,うーん,0.0
2486,うーん長年18年も会わなかったあたしを,あー,へえ,0.0
2487,うーん長年18年も会わなかったあたしを,あ,あはい,1.5319719891192393e-231
2488,うーん長年18年も会わなかったあたしを大事にしてくれて,えっ,へーへーうん,1.384292958842266e-231
2489,うーん長年18年も会わなかったあたしを大事にしてくれて,会わなかったんですか,へーですね,1.646211035903463e-231
2490,うーん長年18年も会わなかったあたしを大事にしてくれて,そうなんですかはい,はいそうですねうんうん,1.2882297539194154e-231
2491,うーん長年18年も会わなかったあたしを大事にしてくれて,あ十八年も会ってなかったんだ,そうですねそうなんですねー,0.5081327481546147
2492,うーん長年18年も会わなかったあたしを大事にしてくれて,そうですかうーん,へーーええーうん,1.2183324802375697e-231
2493,うーん長年18年も会わなかったあたしを大事にしてくれて,うーんえー,あー,0.0
2494,うーん長年18年も会わなかったあたしを大事にしてくれて,あはいええええ,ええあ,1.384292958842266e-231
2495,うーん長年18年も会わなかったあたしを大事にしてくれて,へー十八年ぶりに,へー,1.821831989445342e-231
2496,うー何十万何百万に一人しか,ははは,あっ,0.0
2497,うー何十万何百万に一人しか食べらんないんだからと,ああ,あ,1.821831989445342e-231
2498,うー何十万何百万に一人しか食べらんないんだからと,あー,へーええええ,0.0
2499,うー何十万何百万に一人しか食べらんないんだからと,あはははっ,へー,0.0
2500,うー何十万何百万に一人しか食べらんないんだからと,そうですよ,あー,1.821831989445342e-231
2501,うー何十万何百万に一人しか食べらんないんだからと,はっ,そうですねええうーん,0.0
2502,うー何十万何百万に一人しか食べらんないんだからという事で,あーそっかー,そうですねーうんええうんうんなんですね,0.2790159393585827
2503,うー何十万何百万に一人しか食べらんないんだからという事で,あー,へーええ,0.0
2504,うー何十万何百万に一人しか食べらんないんだからという事で,あそうなんですねー,はいええ,0.0
2505,うー何十万何百万に一人しか食べらんないんだからという事で,なるほど,ああ,0.0
2506,うー何十万何百万に一人しか食べらんないんだからという事で,そうなんですね,へーーええええうんうんええ,0.0
2507,うー最中でございます,そーなんですねあーそれはすごいですねー,へーーええーうん,1.2183324802375697e-231
2508,うー最中でございます,あーああそうなんですね,ああはいうん,1.384292958842266e-231
2509,うー最中でございます,そうなんですねー凄いですね,はいなうんうんて,1.4488496539373276e-231
2510,うー最中でございます,はいええあそうですか,へーへーええうんうんうん,1.384292958842266e-231
2511,うー最中でございます,凄いはい,あうんうんうんて,1.2183324802375697e-231
2512,うー最中でございます,へー楽しみですね,あーええええうん,8.38826642100846e-155
2513,うー最中でございます,はそれはお忙しいですね,そうですか,1.2213386697554703e-77
2514,うー面白いって,あー,そうなんですか,1.4488496539373276e-231
2515,うー面白いって,そうです,うーんそうですよね,8.38826642100846e-155
2516,うー面白いって,あーそうですね,へーそうなんですね,1.384292958842266e-231
2517,うー面白いって言ったら,ありがとうございますええ,そうですねそうなんですか,0.0
2518,うー面白いって言ったら,あははは,へーはいうんですね,1.1640469867513693e-231
2519,うー面白いって言ったら大変失礼ですけど,だうんでも楽しんでやってくださってる,へえ,0.0
2520,うー面白いって言ったら大変失礼ですけど,いえいえ,へーーそうなんですか,1.331960397810445e-231
2521,うー面白いって言ったら大変失礼ですけど,嬉しいですそう言っていただけると,あそうですねあー,0.0
2522,うー面白いって言ったら大変失礼ですけど,いえいえ,あっそうですねうん,1.384292958842266e-231
2523,うー面白いって言ったら大変失礼ですけど,いえいえ,はいあそうなんですね,1.331960397810445e-231
2524,えあのー,大丈夫ですかうん,あーうんたああ,1.2882297539194154e-231
2525,えっと思ったんですけどもね,えっ,へーですね,1.133422688662942e-154
2526,えっと思ったんですけどもね,はいひひ,うーん,0.0
2527,えっと思ったんですけどもね,へえ,あーそうなんですね,8.38826642100846e-155
2528,えっと思ったんですけどもね,えへへ,へー,0.0
2529,えっと思ったんですけどもね,むつかしそうですね,そうですか,1.133422688662942e-154
2530,えでいちじは,へへへ,はあ,0.0
2531,えとそうですねあと60の手習いで,ええ,へえ,0.0
2532,えとそうですねあと60の手習いで,あはい,はいええ,1.821831989445342e-231
2533,えとそうですねあと60の手習いでパソコンも,ええあー,あそうですかうんですね,0.0
2534,えとそうですねあと60の手習いでパソコンも覚えまして,あまー,へーです,1.5319719891192393e-231
2535,えとそうですねあと60の手習いでパソコンも覚えまして,あっパソコンもええ,へーーええーうん,1.2183324802375697e-231
2536,えとそうですねあと60の手習いでパソコンも覚えまして,あーはいはいはい,へーへーうん,0.0
2537,えとそうですねあと60の手習いでパソコンも覚えまして,あそうなんですね,うーん,0.0
2538,えとそうですねあと60の手習いでパソコンも覚えまして,あっ凄いですねはい,うーん,0.0
2539,えとそうですねあと60の手習いでパソコンも覚えまして,はいわーすごいですねー,あええええええへーええ,6.7393716283177006e-155
2540,えとそうですねあと60の手習いでパソコンも覚えまして,あ凄いですね,へーええですか,1.5319719891192393e-231
2541,えとそうですねあと60の手習いでパソコンも覚えまして,パソコンもですね,へーへーええ,1.384292958842266e-231
2542,えとそうですねあと60の手習いでパソコンも覚えまして,あっ凄いです,はいあはっですね,9.975386110402101e-155
2543,えとそうですねあと60の手習いでパソコンも覚えまして,あー凄い立派,あええへー,1.0547686614863434e-154
2544,えとそうですねあと60の手習いでパソコンも覚えまして今ではそのパソコンが,えらいうーん,そうですねーそうなんですか,0.0
2545,えー,いろいろどんなことがあるでしょう,そうですねそうですねええうん,7.380245217279165e-78
2546,えー,若いですねまだ,へーーそうなんですか,0.5169731539571706
2547,えー,あっ,へーええ,1.5319719891192393e-231
2548,えー,難しそう,んー,1.491668146240062e-154
2549,えー,イギリスですか,へーええですか,1.0547686614863434e-154
2550,えー,はーそっかー,ああ,0.0
2551,えー,うんそれは,あっそうですねーですかー,1.2969185543721047e-154
2552,えー,そうですねうん,へーええんですね,7.380245217279165e-78
2553,えー,むつかしいですかね,へーええですか,1.0547686614863434e-154
2554,えー,いいこと,へーええね,1.646211035903463e-231
2555,えー,あーそー,へーですね,1.254338396921439e-154
2556,えー,素敵ですね,あ,1.821831989445342e-231
2557,えー,そうですね,あーうんたああ,1.6954057018456463e-231
2558,えー,うーん,あー,1.821831989445342e-231
2559,えー,今もそうです,へー,1.821831989445342e-231
2560,えー,空気銃,ええあ,1.254338396921439e-154
2561,えー,あ,へーへーです,1.646211035903463e-231
2562,えー,そうでしたね,そうですねええ,1.821831989445342e-231
2563,えー,むずかしいです,へーはい,1.821831989445342e-231
2564,えー,大変じゃないですね,あ,1.821831989445342e-231
2565,えー,だいじですよねー,そうですねそうですね,1.5319719891192393e-231
2566,えー,うん,あっそうなんですか,0.668740304976422
2567,えー,どう,へえ,1.821831989445342e-231
2568,えー,ふっふっふ,へーですね,1.254338396921439e-154
2569,えー,うーん,へーうんですねー,1.133422688662942e-154
2570,えー,どういうことでしょうか,うーん,1.821831989445342e-231
2571,えー,えー,へえ,1.821831989445342e-231
2572,えー,凄いです,ええあ,1.254338396921439e-154
2573,えー,へー,そうですね,1.821831989445342e-231
2574,えー,そうなんですね,あっそうですねーなんですねーうんうんうんねーうん,8.339800318341854e-155
2575,えー,そうですか,あーうんうんうんうんうんんですね,5.30941411456236e-78
2576,えー,はいそれは良かったですあはい,あ,1.821831989445342e-231
2577,えー,あー,わ,0.0
2578,えー,姪御さんがですね,へーええうんね,1.6954057018456463e-231
2579,えー,はあええうん,へーそうなんですね,0.7952707287670506
2580,えー,やってってください,へえ,1.821831989445342e-231
2581,えー,へー,うーんええ,1.821831989445342e-231
2582,えー,いいですね,あええええええへーええ,6.7393716283177006e-155
2583,えー,そう,へー,1.821831989445342e-231
2584,えー,うーん,へー,1.821831989445342e-231
2585,えー,すごいですね,あそうなんですか,0.7071067811865475
2586,えー,編集みたいな,あーうんええうんて,1.0547686614863434e-154
2587,えー,うーいいですねー,へえ,1.821831989445342e-231
2588,えー,難しいですよねー,へーはいうんですね,6.562069055463047e-78
2589,えー,あ,あそうですね,1.821831989445342e-231
2590,えー,絵,へーですねうんうんねーうーん,1.133422688662942e-154
2591,えー,たいしたもんですね,あうんええうんです,1.0547686614863434e-154
2592,えー,二十七歳,うーん,1.821831989445342e-231
2593,えー,蔵王にスキーに行かれたんですか,へーええんですね,7.380245217279165e-78
2594,えー,もう一つは,あそうなんですか,0.7071067811865475
2595,えー,どうでしょうかもう少し,あ,1.821831989445342e-231
2596,えー,うーん,あっそうなんですか,0.668740304976422
2597,えー,すごい,へえ,1.821831989445342e-231
2598,えー,はい,あー,1.821831989445342e-231
2599,えー,ありえないぐらい,へーー,0.0
2600,えー,あそうか,あ,1.821831989445342e-231
2601,えー,凄いですね,そうですね凄い,1.821831989445342e-231
2602,えー,ふーん,そうですねそうなんですねー,0.6042750794713536
2603,えー,えっ,へえ,1.821831989445342e-231
2604,えー,嬉しいですね,はいあそうなんですね,0.7071067811865476
2605,えー,良かったです,へーへーええうんうんうん,9.013778876140909e-155
2606,えー,へえ,んー,1.491668146240062e-154
2607,えー,凄いですね,そうですよね,1.0
2608,えー,はいほかにはどんなことをされたんですか,あーええええうん,9.013778876140909e-155
2609,えー,そうなんですね,へーええうんですか,9.975386110402101e-155
2610,えー,歩いて,わ,0.0
2611,えー,はい,うーん,1.821831989445342e-231
2612,えー,凄い,はいあはっですね,9.975386110402101e-155
2613,えー,ラグビーを,そうですねー,1.491668146240062e-154
2614,えー,確かに,あー,1.821831989445342e-231
2615,えー,そうなんですね,そうですねそうですねええうん,7.380245217279165e-78
2616,えー,へえ,へえ,1.821831989445342e-231
2617,えー,素敵です,へーーええええうんうんええ,9.106239987484608e-155
2618,えー,あ,へーええんですね,7.380245217279165e-78
2619,えー,暑いですね,あはいあ,1.133422688662942e-154
2620,えー,英語をええ,そうですね,1.821831989445342e-231
2621,えー,健康だー,へーそうですね,1.821831989445342e-231
2622,えー,遠いですね,あうーんあそうなんですね,0.5946035575013605
2623,えー,へえ,へーーうんですねー,9.283142785759642e-155
2624,えー,dvd借りてうんうん,へえ,1.821831989445342e-231
2625,えー,い良かったですね,へー,1.821831989445342e-231
2626,えー,はい海水浴,そうですねそうですねええうん,7.380245217279165e-78
2627,えー,そうですか,えええうんうんはい,1.133422688662942e-154
2628,えー,ほーすごいですねー,へえ,1.821831989445342e-231
2629,えー,一時間前に出られて,あそうなんですね,0.8408964152537145
2630,えー,イギリスみえるんですか,へえ,1.821831989445342e-231
2631,えー,そうですね,あーそうなんですね,0.7952707287670506
2632,えー,確かにうん,へーへーええうんうんうん,9.013778876140909e-155
2633,えー,そうですねええええ,へーへーです,1.646211035903463e-231
2634,えー,ちょっとあれだったんですね,へえ,1.821831989445342e-231
2635,えー,いーですねでも,あっええええうんへー,9.975386110402101e-155
2636,えー,楽しそうです,あはい,1.491668146240062e-154
2637,えー,トマトとピーマンを,へーですね,1.254338396921439e-154
2638,えー,みなさんいいとこ,ええあ,1.254338396921439e-154
2639,えー,へー,あええへー,1.133422688662942e-154
2640,えー,いろんな人と,へーええはええですよね,5.971405938334709e-78
2641,えー,素敵ですね,あー,1.821831989445342e-231
2642,えー,じゃあ随分長くはい,そうですねうんええええ,1.0547686614863434e-154
2643,えー,すごいですね,そうですね,1.821831989445342e-231
2644,えー,そうですか,へーええですかうんうん,1.133422688662942e-154
2645,えー,そうですか,へーーうんですねー,9.283142785759642e-155
2646,えー,羨ましいです,あはははそうなんですね,0.4854917717073234
2647,えー,んー,あそうですね,1.821831989445342e-231
2648,えー,あお話しになれるから,へーです,1.821831989445342e-231
2649,えー,あ凄いですね,うーんええ,1.821831989445342e-231
2650,えー,憧れですね,あー,1.821831989445342e-231
2651,えー,へえ,うーん,1.821831989445342e-231
2652,えー,ですかはい,あうんええうんです,1.0547686614863434e-154
2653,えー,練習ですねー,そうです,1.491668146240062e-154
2654,えー,そうですよね,そうですよね,1.0
2655,えー,あー,あーうんたああ,1.6954057018456463e-231
2656,えー,ね,へー,1.821831989445342e-231
2657,えー,ライター,わ,0.0
2658,えー,三年生の時,あ凄いです,1.2213386697554703e-77
2659,えー,飛行機,あっそうですねーなんですねーうんうんうんねーうん,8.339800318341854e-155
2660,えー,長いですよねー,うーん,1.821831989445342e-231
2661,えー,しょうがなかったんですよねきっと,へえ,1.821831989445342e-231
2662,えー,そうですよね,そうですか,1.2213386697554703e-77
2663,えー,運動になりますから,へーええんですね,7.380245217279165e-78
2664,えー,うーん,はいあそうなんですね,0.7071067811865476
2665,えー,じゃあ足掛け七年ですね,あ,1.821831989445342e-231
2666,えー,あ,へーええええ,1.133422688662942e-154
2667,えー,いらっしゃるんですね,あーうんええですね,1.0547686614863434e-154
2668,えー,あっ,へーー,0.0
2669,えー,はいお勉強されたんですね,へーーあ,1.384292958842266e-231
2670,えー,ふーん,うーん,1.821831989445342e-231
2671,えー35名の中に,うん入りました,はいへーはい,0.0
2672,えー3日間,わー,あはい,0.0
2673,えーあたしの趣味は映画観賞,あーそうなんですね,あそうですか,1.6954057018456463e-231
2674,えーあたしの趣味は映画観賞,あはい,そうですねーそうなんですか,0.345720784641941
2675,えーあたしの趣味は映画観賞,あ映画鑑賞,そうですねええですか,1.2882297539194154e-231
2676,えーあたしの趣味は映画観賞,あー,うーん,0.0
2677,えーあたしの趣味は映画観賞,あはい,へーうんですねうん,8.38826642100846e-155
2678,えーあたしの趣味は映画観賞,あ私もです,へーへーうん,0.0
2679,えーあたしの趣味は映画観賞,へえ,ええあはいあそうですかはい,7.241926111174567e-155
2680,えーあの当時は大学三年春が就職試験だったんですが,あそうだったんですか,うーん,0.0
2681,えーあの当時は大学三年春が就職試験だったんですが,そうです,あはははそうなんですね,7.241926111174567e-155
2682,えーあまりそういう記憶っていうかじ実際,ほう,そうですね,0.0
2683,えーあまりそういう記憶っていうかじ実際問題は,へえ,あそうですねあー,0.0
2684,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あそうですか,あ,1.821831989445342e-231
2685,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,うーんあそうなんですね,へー,0.0
2686,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,うーん,へーそうなんですね,0.7598356856515925
2687,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あはい,あはい,1.491668146240062e-154
2688,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,わそうなんですね,へーですね,1.133422688662942e-154
2689,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あはい,へーうんうんですね,8.38826642100846e-155
2690,えーあー,うーんほんと,はいそうですねうんうん,0.0
2691,えーあー,私も今知りました,へえ,0.0
2692,えーあーいう,ええ,そうですねうんそうですね,0.0
2693,えーあーいうところにまた行ってみたいなと,うーん,あーうんへーうんうんうんええ,0.0
2694,えーあーいうところにまた行ってみたいなというと,え,あ,0.0
2695,えーあーいうところにまた行ってみたいなというと非常に,連れてってくれるの,あーそうなんですね,0.0
2696,えーあーいうところにまた行ってみたいなというと非常にうれしいことに,あはっはっはっ,うーん,0.0
2697,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを,あー,そうですねそうですねええうん,0.0
2698,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,へー,あ,0.0
2699,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,うわ優しい,あーそうなんですね,1.384292958842266e-231
2700,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,あー,あっそうなんですか,7.57965434483665e-155
2701,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,はいえー,へえ,0.0
2702,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,えーほんとですか,あそうですね,0.0
2703,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,わー凄い,そうですねそうですねー,1.2882297539194154e-231
2704,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれで,いいですね,あ,0.0
2705,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれで,凄い,ええあ,0.0
2706,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは,いいですね,へーーええええうんうんええ,0.0
2707,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に,うーん,へえ,0.0
2708,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,ええ,そうですねそうですねええうん,0.0
2709,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,あー,あ,0.0
2710,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,わー,あーそうなんですね,1.1640469867513693e-231
2711,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,へえ,あそうなんですか,0.0
2712,えーあーこういうものなんだなって,へえ,あっあーそうなんですかー,1.0032743411283238e-231
2713,えーあーこういうものなんだなって,あーそれは行かないとわからないですね,へーー,0.0
2714,えーあーこういうものなんだなって,うーん,へーええんですね,8.38826642100846e-155
2715,えーあーこういうものなんだなって,あははは,へーはい,0.0
2716,えーあーこういうものなんだなって,えー,そうですねへー,0.0
2717,えーあーこういうものなんだなっていうのが,あー感じたんですね,はいなうんうんて,0.0
2718,えーあーこういうものなんだなっていうのが,そうですねー,へーーそうなんですか,7.711523862191631e-155
2719,えーあーこういうものなんだなっていうのが,そうなん,へーええんですね,5.623118184955381e-78
2720,えーあー将来について考えるようになり,ええああ,へーええうん,0.0
2721,えーうれしい,へぇー,あっ,0.0
2722,えーうれしいことでございます,喜ばしいことですねうーん良かったうんはいうん,うーん,2.4655814830110698e-232
2723,えーうれしいことでございます,うんうんあそうですかー良かったですねうん,へえ,0.0
2724,えーうれしいことでございます,それはほんと嬉しいですねうーん,そうですね,2.4655814830110698e-232
2725,えーうれしいことでございます,うーんそうですねはいはい,あー,2.4655814830110698e-232
2726,えーうれしいことでございます,嬉しいですねそうですねおめでとうございます,わ,0.0
2727,えーうれしいことでございます,嬉しいですよねーはいお願いします,うーん,2.4655814830110698e-232
2728,えーうれしいことでございます,はーそーなんですねーねおめでとうございます,へーええええたですねー,9.975386110402101e-155
2729,えーうれしいことでございます,あーそうですね嬉しいですね,わ,0.0
2730,えーうれしいことでございます,おめでとうございます,そうですねええですか,1.0547686614863434e-154
2731,えーおっこってきたんでこれには,へえ,あーはい,1.5319719891192393e-231
2732,えーおっこってきたんでこれには,っあそういうことで,あそうですね,1.5319719891192393e-231
2733,えーおっこってきたんでこれには,あー,へーええはええですよね,0.0
2734,えーおっこってきたんでこれにはとても,あっ,ああ,0.0
2735,えーおっこってきたんでこれにはとても,あははっはは,へー,0.0
2736,えーおっこってきたんでこれにはとてもかなわないんですが,なるほど,へーええ,0.0
2737,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいな,そうですか,へーはい,0.0
2738,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいな,ああ,へーへーです,1.384292958842266e-231
2739,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あーはい,そうですねそうなんですか,0.7598356856515925
2740,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あーそうなんですか,あーうんええですね,9.975386110402101e-155
2741,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あっ,そうですねそうなんですか,0.7598356856515925
2742,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,ええ,あ凄いです,1.133422688662942e-154
2743,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,はいはー,あーうーんうん,1.384292958842266e-231
2744,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,えーはい,へーですね,1.133422688662942e-154
2745,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あっ凄いですね,そうですね,0.0
2746,えーお人形さん遊びとか,うんうん,へーええなんですね,7.57965434483665e-155
2747,えーお人形さん遊びとか,あーはいはい,うーん,0.0
2748,えーお人形さん遊びとか,あー人形さん遊び,そうですねええですか,9.53091075863908e-155
2749,えーお人形さん遊びとか,はいお人形さんはい,あーうーんうん,1.646211035903463e-231
2750,えーお人形さん遊びとか,どんなことお人形さんですか,あはいあ,1.646211035903463e-231
2751,えーお人形さん遊びとか,あ全く女の子の遊びですね,はいうんええうんた,1.6034157163765524e-231
2752,えーお友達や何かにも色々何かやったらいいんじゃないのって,んふふふふふ,あそうなんですか,1.1640469867513693e-231
2753,えーお友達や何かにも色々何かやったらいいんじゃないのって,ええふっ,そうですよね,0.0
2754,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもその,はは,へーへーええ,0.0
2755,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,あらうーんうんうん,へーーあ,9.918892480173173e-232
2756,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,そうなんですか,うーん,9.070367381327683e-233
