,input,answer,predict
8307,えー,dvd借りてうんうん,塗り絵
9709,えー,ライター,あーです
854,えー,どういうことでしょうか,そう
2635,えー,飛行機,そう
12936,えー,そうですよね,あそうですです
9374,えー,憧れですね,あーんです
18697,えー,空気銃,あそうななですです
14821,えー,はい,あー
14316,えー,楽しそうです,はい
424,えー,英語をええ,あーんです
4210,えー,暑いですね,そう
11854,えー,ほーすごいですねー,あー
8195,えー,いろいろどんなことがあるでしょう,そう
17163,えー,いいこと,あなんですか
3276,えー,若いですねまだ,そう
4241,えー,そうですよね,あー
14002,えー,い良かったですね,あそうなんですか
13149,えー,歩いて,あんですです
3970,えー,あそうか,あです
1196,えー,そうですね,あ
2206,えー,あ,あですです
7185,えー,あ,あ
4839,えー,はいそれは良かったですあはい,あそうなんですか
8391,えー,しょうがなかったんですよねきっと,うーん
4206,えー,ふーん,そう
4086,えー,うーん,そう
19233,えー,素敵です,あ
17724,えー,ありえないぐらい,あー
17595,えー,姪御さんがですね,あー
4948,えー,そうですね,あーん
14079,えー,運動になりますから,そう
8980,えー,ね,あはい
3356,えー,いいですね,そう
17489,えー,たいしたもんですね,あそうですですです
17474,えー,はいお勉強されたんですね,そう
17775,えー,大変じゃないですね,あそうですです
10217,えー,素敵ですね,はい
6692,えー,えー,あはい
5034,えー,あ,あ
13716,えー,へえ,はい
9023,えー,じゃあ随分長くはい,あーんですか
13541,えー,いらっしゃるんですね,そう
7076,えー,うーん,あ
1405,えー,んー,あーんです
9692,えー,確かに,あはいですです
12602,えー,むつかしいですかね,あそうなんですか
589,えー,あー,あー
641,えー,ふっふっふ,あ
18795,えー,健康だー,あー
3875,えー,練習ですねー,あー
18439,えー,じゃあ足掛け七年ですね,あ良かっですです
13070,えー,凄いですね,そう
14896,えー,そうですか,あー
3621,えー,あっ,そう
2927,えー,むずかしいです,はい
678,えー,難しそう,あ
2731,えー,だいじですよねー,あは
9243,えー,あーそー,あ
19742,えー,そうですねうん,そうです
8603,えー,確かにうん,そう
703,えー,はあええうん,あはい
17249,えー,難しいですよねー,あーんですか
10141,えー,そうなんですね,そう
13255,えー,長いですよねー,あはい
18226,えー,あ,あそうですです
16388,えー,へー,あそう
6327,えー,嬉しいですね,あはい
7628,えー,あ凄いですね,そうんですか
9459,えー,すごいですね,あーです
14309,えー,絵,あーんです
19121,えー,そうでしたね,あ
14522,えー,今もそうです,あ
6226,えー,はい海水浴,あ
18331,えー,そうですか,あー
12894,えー,ですかはい,あはい
18443,えー,凄いですね,あです
9693,えー,もう一つは,あ
1352,えー,うーん,あ
17042,えー,そうなんですね,あ
1179,えー,あー,あー
10984,えー,イギリスですか,あーんです
16916,えー,へえ,あそうなんですか
13471,えー,どう,あー
17967,えー,あお話しになれるから,そう
17987,えー,良かったです,あそうなんです
9931,えー,トマトとピーマンを,あです
10988,えー,三年生の時,あーんですか
10070,えー,うーん,あーですです
13580,えー,うんそれは,そうですね
1280,えー,ふーん,そうですね
16775,えー,はいほかにはどんなことをされたんですか,うーん
3121,えー,イギリスみえるんですか,そう
16983,えー,いろんな人と,あなです
11690,えー,一時間前に出られて,あー
12328,えー,ラグビーを,あー
1006,えー,ちょっとあれだったんですね,あですです
13146,えー,羨ましいです,あー
7238,えー,へえ,あそうですです
12373,えー,遠いですね,あはい
13589,えー,凄いです,あそうなんですか
4457,えー,あっ,はい
7306,えー,そうですねええええ,あーんですです
7984,えー,いーですねでも,そう
11697,えー,みなさんいいとこ,あ
1949,えー,えっ,はい
3931,えー,うーいいですねー,あは
8415,えー,そうですか,あー
16631,えー,うん,あはい
219,えー,編集みたいな,そうですねですですね
4534,えー,へー,あー
731,えー,そうなんですね,あですです
1787,えー,蔵王にスキーに行かれたんですか,そう
18116,えー,へえ,そうですねそうですです
18146,えー,うーん,そう
11256,えー,そうですか,あー
9888,えー,凄い,あです
7299,えー,やってってください,そう
16456,えー,そう,あです
14952,えー,素敵ですね,あそうなんですか
16510,えー,二十七歳,はいありがとうございます嬉しかっふ
3227,えー,はい,はい
18927,えー35名の中に,うん入りました,あー
4295,えー3日間,わー,あそうなんですです
19868,えーあたしの趣味は映画観賞,あー,そう
665,えーあたしの趣味は映画観賞,あはい,あそうななですです
4846,えーあたしの趣味は映画観賞,へえ,あ
15651,えーあたしの趣味は映画観賞,あはい,あはい
4814,えーあたしの趣味は映画観賞,あ私もです,そう
16675,えーあたしの趣味は映画観賞,あーそうなんですね,うーん
5240,えーあたしの趣味は映画観賞,あ映画鑑賞,あー
4599,えーあの当時は大学三年春が就職試験だったんですが,あそうだったんですか,そう
275,えーあの当時は大学三年春が就職試験だったんですが,そうです,あー
13094,えーあまりそういう記憶っていうかじ実際,ほう,あはい
9369,えーあまりそういう記憶っていうかじ実際問題は,へえ,あーですです
17705,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,わそうなんですね,あは
8343,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あはい,あ
3161,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,うーん,そう
4428,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あはい,あ美容ですですです
500,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,あそうですか,あそうなんですか
743,えーあまりそういう記憶っていうかじ実際問題はしたことなかったです,うーんあそうなんですね,あそうなんですか
3288,えーあー,私も今知りました,あです
1558,えーあー,うーんほんと,あーんです
13086,えーあーいう,ええ,あそうですです
7470,えーあーいうところにまた行ってみたいなと,うーん,あはは
12806,えーあーいうところにまた行ってみたいなというと,え,あそうですです
15984,えーあーいうところにまた行ってみたいなというと非常に,連れてってくれるの,あ
13898,えーあーいうところにまた行ってみたいなというと非常にうれしいことに,あはっはっはっ,あ
3812,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを,あー,そうです
10067,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,わー凄い,はい
17878,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,へー,そう
6191,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,はいえー,そう
14809,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,えーほんとですか,あーんです
8490,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,あー,そう
12533,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですね,うわ優しい,そう
700,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれで,凄い,あそうですです
11077,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれで,いいですね,あ
3059,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは,いいですね,あそうなんですです
6314,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に,うーん,あそうですです
14330,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,へえ,そうですね
4836,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,わー,そう
3342,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,あー,あー
18970,えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれでえー来週もしくは再来週そこに一緒に行きましょうと,ええ,あー
2789,えーあーこういうものなんだなって,あははは,あそうなんですか
15633,えーあーこういうものなんだなって,うーん,あなです
4683,えーあーこういうものなんだなって,あーそれは行かないとわからないですね,あそう
7051,えーあーこういうものなんだなって,へえ,あですです
8597,えーあーこういうものなんだなって,えー,あそうなんですか
18894,えーあーこういうものなんだなっていうのが,あー感じたんですね,うーんですです
3391,えーあーこういうものなんだなっていうのが,そうなん,あー
3506,えーあーこういうものなんだなっていうのが,そうですねー,そう
740,えーあー将来について考えるようになり,ええああ,あそうなんですか
9492,えーうれしい,へぇー,あはいですです
2538,えーうれしいことでございます,うんうんあそうですかー良かったですねうん,あです
5082,えーうれしいことでございます,喜ばしいことですねうーん良かったうんはいうん,あそうなんですか
3458,えーうれしいことでございます,嬉しいですねそうですねおめでとうございます,あですです
2397,えーうれしいことでございます,うーんそうですねはいはい,あーですです
6598,えーうれしいことでございます,あーそうですね嬉しいですね,そう
17000,えーうれしいことでございます,おめでとうございます,あ
5064,えーうれしいことでございます,嬉しいですよねーはいお願いします,あそうですです
18216,えーうれしいことでございます,はーそーなんですねーねおめでとうございます,そうですねそうですです
15273,えーうれしいことでございます,それはほんと嬉しいですねうーん,そう
2244,えーおっこってきたんでこれには,へえ,あ
19092,えーおっこってきたんでこれには,あー,そうです
3973,えーおっこってきたんでこれには,っあそういうことで,あそうなんですです
12003,えーおっこってきたんでこれにはとても,あははっはは,あですです
17927,えーおっこってきたんでこれにはとても,あっ,あー
8426,えーおっこってきたんでこれにはとてもかなわないんですが,なるほど,あ
9456,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいな,そうですか,うーん
5602,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいな,ああ,そうですです
5024,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,えーはい,そうですですです
5536,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,ええ,あ
17112,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あーそうなんですか,そう
14082,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あっ,あです
11370,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あっ凄いですね,あーですです
16320,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,あーはい,あえ
17285,えーおっこってきたんでこれにはとてもかなわないんですがまー実質優勝みたいなもので,はいはー,あそうなんですか
812,えーお人形さん遊びとか,えーそれもやったんですね,あそうですです
15661,えーお人形さん遊びとか,はいお人形さんはい,あーそうなんです
13993,えーお人形さん遊びとか,あー人形さん遊び,あそうなんですか
13264,えーお人形さん遊びとか,どんなことお人形さんですか,あ
6738,えーお人形さん遊びとか,うんうん,あそうですです
16330,えーお人形さん遊びとか,あ全く女の子の遊びですね,そう
12507,えーお人形さん遊びとか,あーはいはい,あ
1330,えーお友達や何かにも色々何かやったらいいんじゃないのって,ええふっ,そうですね
17471,えーお友達や何かにも色々何かやったらいいんじゃないのって,んふふふふふ,あ
1475,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもその,はは,あー
11071,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,はーそうですかうん,あー
19520,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,あらうーんうんうん,あー
17669,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,あそうですかー,あー
15484,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,そうなんですか,あ
6346,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから,そうなんですか,そうですねです
6696,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番,笑,そうですねです
9825,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番,元気なのに,あ
11696,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって,うん,あーですです
9299,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても,あはい,あはい
15197,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,あはっは,あ
761,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,あ,あーんです
736,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,ああそうですか,あ
19777,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,はいないんですね,あー
9808,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,そうですか,あー
17092,えーお城のことに関係した,あはい,あ
19879,えーお城のことに関係した,おー,あー
9086,えーお城のことに関係した,はぁー,あ
5471,えーお城のことに関係した,へえ,あそうなんですか
7438,えーお城のことに関係したあーものを,お城ですか,あそうですです
4266,えーお城のことに関係したあーものを,ほお城,あそう
675,えーお城のことに関係したあーものを,あはいお城ですか,あー
19445,えーお城のことに関係したあーものを,お城おー,あー
561,えーお電話をかけさせていただいて,あっはそうなんですか,そう
14346,えーお電話をかけさせていただいて,ああ,あー
8267,えーお電話をかけさせていただいて,あはっ,あーそうなんですか
8917,えーお電話をかけさせていただいて,ええあー,あーそうなんですか
12005,えーお電話をかけさせていただいて,あ,あーんです
14646,えーお電話をかけさせていただいてえー階段でこちらの方まで,あー,あー
13870,えーお電話をかけさせていただいてえー階段でこちらの方まで,あ階段で上がられてきたきたんですね,そう
9019,えーお電話をかけさせていただいてえー階段でこちらの方まで,あー,あーですです
3622,えーお電話をかけさせていただいてえー階段でこちらの方まで,あー,そう
9091,えーお電話をかけさせていただいてえー階段でこちらの方まで参りました,あーそうでしたか,うーん
111,えーお電話をかけさせていただいてえー階段でこちらの方まで参りました,大変でしたねはい,あー
18990,えーお電話をかけさせていただいてえー階段でこちらの方まで参りました,大変でしたねー,あはい
127,えーお電話をかけさせていただいてえー階段でこちらの方まで参りました,はーお疲れ様です,そう
12125,えーが,あー,あ
17817,えーが,貿易のほうに,そう
518,えーきょうは,いいですね,うーんこと
17322,えーきょうはあのーどれだけ,うーんええ,あ
886,えーことを学ぶこともできたし,ええできますねええ,あーです
3554,えーことを学ぶこともできたし,そうですよねーうーん,あはい
9694,えーこれから,定年退職されたのでね,美容
19108,えーこれには,ちゃんとうーん,あー
9412,えーこれには,素敵ですね,あー
7002,えーこれには,素敵ですねうん,そうですです
9198,えーこれには,そうですかうーん,あー
14295,えーご担当の方からここのようなモニターの,あー,あ
5115,えーご担当の方からここのようなモニターのえー仕事が,あーはい,あはい
13858,えーご担当の方からここのようなモニターのえー仕事が,そうだったんですね,あそうそうです
1281,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかと,えーあっ,あですです
10368,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかと,そうなんですね,あーですです
10728,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかと,あー,あー
272,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかという,あ,あそうなんですか
741,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかというふうな,あーそーだったんですねー,あーんです
15220,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかというふうな事でお誘いを受けて,ああ,あえ
11333,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかというふうな事でお誘いを受けてえー本日参りました,あーそうですか,そう
15475,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかというふうな事でお誘いを受けてえー本日参りました,あ,うーん
5485,えーさすがにもう歳で,いすごーいですよー,あ
1200,えーさすがにもう歳で,ええふふ,あそうですです
3647,えーさすがにもう歳で,ええええええいやいや,へえ
832,えーしてもらいたい,いいんですよね,あですです
15791,えーしてもらいたい,うーん,あー
11379,えーしてもらいたい,毎月行ってますもんね,そう
13781,えーしてもらいたいことは,してもらいたいことは,そう
8369,えーしてもらいたいことは何ですかと,してもらいたいことはなんでしょうか,あーですです
8616,えーしぶしぶ,うーんあーそうだったんですね,あー
19755,えーしぶしぶっといいますか,しぶしぶ,あは
4626,えーしぶしぶっといいますか,あーはいはいはい,そう
15298,えーしぶしぶっといいますか,うーん,あは
7159,えーしぶしぶっといいますかえー受験行って,行かれたうーん,あー
11257,えーしぶしぶっといいますかえー受験行って,そうですね,そうですです
13311,えーしぶしぶっといいますかえー受験行って,あっそうなんですねー,あ
827,えーしぶしぶっといいますかえー受験行って,あーそうだったんですか,そう
19133,えーしぶしぶっといいますかえー受験行ってもちろん,はー,あ
2342,えーしぶしぶっといいますかえー受験行ってもちろんんーその日の,そうなんですね,あーそうなんです
4649,えーしぶしぶっといいますかえー受験行ってもちろんんーその日のうちに葉山にとんぼ返りしたんですけども,はいあそうなんですか,そう
13357,えーしぶしぶっといいますかえー受験行ってもちろんんーその日のうちに葉山にとんぼ返りしたんですけども,あそうですか,あ
5632,えーしぶしぶっといいますかえー受験行ってもちろんんーその日のうちに葉山にとんぼ返りしたんですけども,へえ,あそうなんですか
11671,えーしぶしぶっといいますかえー受験行ってもちろんんーその日のうちに葉山にとんぼ返りしたんですけども,うんうーんあー,あー
17237,えーそういう,そんな,あですです
5505,えーそういうものを,へえ,そう
11792,えーそういうものを,あー,あそうなんですか
7513,えーそういうものを,うーん,あ
17245,えーそういうものを,へえ,あそう
1169,えーそういうものを収穫する,凄いねうーん,そうですねですですね
14333,えーそういうものを収穫する,あー,そう
19317,えーそういうものを収穫する喜び,あー,そう
19848,えーそういうものを収穫する喜び,へえ,あー
16029,えーそういうものを収穫する喜び,そーですねー,あそうなんですか
15726,えーそういうものを収穫する喜び,うーん,あー
7820,えーそういうものを収穫する喜び,うーん,あ
908,えーそういうものを収穫する喜び,あーはい,そう
1250,えーそういうように上がったり下がったりする,あっはっはっはっはは,あそうですです
13864,えーそういうように上がったり下がったりする,あはっ,あ
5044,えーそういうように上がったり下がったりするものだ,はっはっはっ,あー
4561,えーそういうように上がったり下がったりするものだ,あードジョウね,そう
4061,えーそういうように上がったり下がったりするものだ,へえ,そう
9552,えーそういうように上がったり下がったりするものだ,えーオタマジャクシみたいに,そうですねです
19375,えーそういうように上がったり下がったりするものだ,そうなんですか,あそうですです
12101,えーそういうように上がったり下がったりするものだ,あーはいはい,あんですです
7422,えーそういうように上がったり下がったりするものだ,ああ,あそうなんです
5622,えーそういうように上がったり下がったりするものだ,そうなんですか,あそうなんです
19662,えーそういう意味では,ほーんとに,そう
1079,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことは,うーん,あー
89,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよと,はいはい,あー
10834,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよと,あー,あーんです
2755,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよと,うーん,あはい
13272,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよと,あーなるほど,あ
12255,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということで,ああ,あーんです
13912,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを,それは大切なことですね,そう
483,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを,うーん,あそうなんですか
1139,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ,いいことですね,あ
13924,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということで,そうですね,あんですです
581,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということで,はー,あですです
12524,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということで,そうですよね,あんですです
8782,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということで,そうですね,あんですか
16939,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので,うんそういう面でもね,あそうですですです
18604,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だに,素晴らしいですね,あーそうなんですか
4204,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だにけんかをするってこともありません,やー凄い,あはい
6690,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だにけんかをするってこともありません,ああ,あー
19823,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だにけんかをするってこともありません,へえ,あ
5543,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だにけんかをするってこともありません,あー,はい
7104,えーそういう意味ではそのこの先生がですね空手は教えるけど決して暴力を振るうことはまかりならんよということでこれを守れなければ教えないということでそれを守っておりますので未だにけんかをするってこともありません,そうなんですか,あはいです
2178,えーそういう意味では非常に,もの凄いいい子ですね,あ
8030,えーそういう意味では非常にうれしいと,はあ,あはい
10816,えーそういう意味では非常にうれしいと,ほんとですねー,あーですです
12829,えーそういう意味では非常にうれしいと,そうですね,そう
433,えーそういう意味では非常にうれしいと,そうですよねー,あそうなんですか
2057,えーそういう意味では非常にうれしいと,ああ,あー
4152,えーそういう意味では非常にうれしいと,嬉しいですね,そうですです
198,えーそういう風な簡単な遊びを,うーん,あえ
2997,えーそうですね小学校,わー素晴らしいですね,へえ
17953,えーそうですね小学校,いい遊びうん,あ
11295,えーそうですね小学校5年生のぐらいの時から空手ですね,ええわっ,あーですです
701,えーそうですね小学校5年生のぐらいの時から空手ですね,えー凄いですね,へえ
4753,えーそうですね小学校5年生のぐらいの時から空手ですね,ええ,そう
409,えーそうですね小学校5年生のぐらいの時から空手ですね,あーすごい,うーん
7584,えーそうですね小学校5年生のぐらいの時から空手ですね,空手ですか,そう
1123,えーそうですね小学校5年生のぐらいの時から空手ですね,あうちの弟もやってました,あーなんです
6587,えーそうですね小学校5年生のぐらいの時から空手ですね,ああ,はいはい
19291,えーそうですね小学校5年生のぐらいの時から空手ですね,へー,あそうなんですか
9527,えーそうですね小学校5年生のぐらいの時から空手ですね,あ空手ですか,あです
1975,えーそこから,はいそこから,あー
3041,えーそこからは徒歩で,徒歩で,あー
19965,えーそこから歩いて大江戸線に,歩いて,あ
11367,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります,へえ,はい
14228,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります,七八分なんですね,うーん
16163,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります,あはい,あなんですか
14339,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります,あ,あそうなんですか
11599,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は,同じようにええ,あーなんですか
5747,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は,あわかりましたええ,へえ
2748,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は,かかりますよね,あーん
14408,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は,あーそうなんですはい,あそうそうです
1789,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は一番下にあるので,ええ一番深いんですね,あー
11436,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は一番下にあるので,あー,あーです
9530,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は一番下にあるので,はいそうですよねー,あはい
1889,えーそこから歩いて大江戸線に乗るまでに約ひちはち分かかります大江戸線は一番下にあるので,うん一番下,あー
16182,えーそこに,うーん,あ
4343,えーそしたら後輩もがんばってくれていて,はー,うーん
11091,えーそしたら後輩もがんばってくれていて,ええ,そう
2590,えーそして,大事ですよね,うーん
19603,えーその,そんなんですね,あ
3793,えーその,どうなったんですか,うーん
12340,えーそのかんに,はあ,あー
18690,えーそのところにはえー時々あさりなどが,えっ,あはい
7055,えーそのところにはえー時々あさりなどがありましたので,あああ,そう
11512,えーそのところにはえー時々あさりなどがありましたので,アサリがですか,あそうなんですか
6825,えーそのところにはえー時々あさりなどがありましたので,あそうなんですか,あ
14894,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,はいえー貝拾いもできるんですね,あはい
4449,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,いいですね,そう
6373,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,へーいいですねアサリ,あはいですです
18292,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,あーうんうんうんうん,そうです
15177,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,ええいいですね,あー
13099,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,あーはいはいはい,あんですです
2917,えーそのところにはえー時々あさりなどがありましたのでえーそんな貝拾いだどもしながら,はいはーいありました,あー
19637,えーそのサークルの発表会が三月にあります,発表会が,あそうなんです
6461,えーそのサークルの発表会が三月にあります,あっ,あはい
8711,えーそのサークルの発表会が三月にありますそれを,あはい,えそうですですです
13788,えーそのサークルの発表会が三月にありますそれを,はい発表会があるんですねー,あそうなんですか
4385,えーそのサークルの発表会が三月にありますそれを,へえ,そう
1916,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,ああ,あーんですです
998,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,へー,あえ
16502,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,はー,あですです
3533,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,ああああああ,あそう
14730,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,ええ,そうですね
6181,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,へー,あです
11723,えーそのサークルの発表会が三月にありますそれをえー昨年の五月にそれをまとめてくれんかと,あー,あはい
9202,えーそのーおー,はー,そうですねです
10989,えーその上に図書館があるので12時頃から,あはい,あそうなんですか
9713,えーその上に図書館があるので12時頃から,はぁーはい,あ
13624,えーその人達と仲良く,うーん,あんですです
12751,えーその人達と仲良くしたい,そうです,うーん
12467,えーその人達と仲良くしたい,そう思います,はい
7373,えーその人達と仲良くしたい,したいです,あはいですです
15086,えーその人達と仲良くしたい,はい仲良くしたいですね,あそうそうですです
545,えーその人達と仲良くしたい,そうですよね,そう
5298,えーその後お二人の娘にもおー,ああ,そう
121,えーその時に,ですね,あー
10967,えーそれぐらい,整頓,はい
3243,えーそれぐらいですかね,あーわかりました,うーん
3305,えーそれぐらいですかね,大掃除ですかはっは,あはい
1393,えーそれぐらいですかね,あはは,あそうなんですか
2660,えーそれぐらいですかね,うんはいそう,そう
7340,えーそれぐらいですかね,そうなんですね,あー
10498,えーそれぐらいですかね,はいそうですねー大変ですもんね,そう
2005,えーそれぐらいですかね,あーそうですかー,あーんです
16726,えーそれに乗って渋谷まで来ました,あはい,あー
6818,えーそれに乗って渋谷まで来ました,あへえ,あです
19199,えーそれは先ほどの質問で言ったようにやはり絵が好きだった,うんうんそうですね,あー
