,input,answer,predict
8958,そこでずっとそうですね5年ぐらい勉強させていただきまして,ええええはー,ええええはー
8651,そこでずっとそうですね5年ぐらい勉強させていただきまして,あはー,ええええはー
3974,そこでずっとそうですね5年ぐらい勉強させていただきまして,へえ凄い,ええええはー
257,そこでずっとそうですね5年ぐらい勉強させていただきまして,五年ですかええ,ええええはー
787,そこでスケートを,あっ,へー
1962,そこでスケートを,へー,へー
5618,そこでスケートを,あー,へー
10520,そこでスケートを,へー,へー
17708,そこでスケートを,へえ,へー
1485,そこでスケートをした,うーん,へー
16209,そこでスケートをした,へー,へー
13673,そこでスケートをしたことも,へー,へー
4545,そこでスケートをしたこともあります,そんなこともあるんですねはい,そうなんですね
860,そこでスケートをしたこともあります,そうなんですね,そうなんですね
3947,そこでスケートをしたこともあります,へー凍るんですね,そうなんですね
9967,そこでスケートをしたこともあります,へーああ氷うん,そうなんですね
2179,そこでスケートをしたこともあります,うーんうーんそうなんですねええええ,そうなんですね
4157,そこでスケートをしたこともあります,あ凄いお話だ,そうなんですね
2175,そこでスケートをしたこともあります,凍らせて,そうなんですね
3840,そこでスケートをしたこともあります,へー校庭でふーん,そうなんですね
3494,そこで小学校五年生まで,ええあうーん,はいへえ
15718,そこで小学校五年生まで,はいへえ,はいへえ
11856,そこで小学校五年生まで,はい五年生までですか,はいへえ
2503,そこで小学校五年生まで,はいはいはーそですか,はいへえ
14089,そこに,あはいありますよね,あはい
10455,そこの,へー,へーなんですね
15172,そこの,そうなんですね,へーなんですね
11141,そこの,ありますよね,へーなんですね
12263,そこの,素敵なお話,へーなんですね
2102,そこの,すごい,へーなんですね
979,そこのお昼,はー,へえ
13674,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に,あ,あ
15240,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな,一緒に,一緒に
3157,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びを,ええ,あ
15328,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びを,あ,あ
14786,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,そうなんですねええええ,そう
15059,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,そうだったんですね,そう
5845,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,へえ,そう
15941,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,あそうですかええ,そう
14984,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,ええあーそうはいはいはいうんうん,そう
2891,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,あーそうなんですねー,そう
1322,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,あーはいはい,そう
4239,そこのお昼お休みとかなんかはそこのお姉さんたちと一緒に色んな遊びをさせていただいたりして,はあ,そう
2136,そこのスタジオとは関係が,ずっと,へー
11860,そこのスタジオとは関係があるんですけど,へえ,へー
5998,そこのスタジオとは関係があるんですけど,へーいいいいですね,へー
3598,そこのスタジオとは関係があるんですけど,わー長いですねうーん,へー
3394,そこのスタジオとは関係があるんですけど,あーそうなんですね,へー
3764,そこのスタジオとは関係があるんですけど,ええ凄い,へー
15631,そこの病院にも,おー,おー
741,そこの病院にも時々来ますので,あっそーですかーふーん,あーじゃあ場所はよくご存じなんですね
1316,そこの病院にも時々来ますので,あっへえ,あーじゃあ場所はよくご存じなんですね
2259,そこの病院にも時々来ますので,はいはいあ,あーじゃあ場所はよくご存じなんですね
9660,そこの病院にも時々来ますので,うーんそうなんですね,あーじゃあ場所はよくご存じなんですね
7412,そこの病院にも時々来ますので,あそうなんですね,あーじゃあ場所はよくご存じなんですね
14684,そこの病院にも時々来ますので,あーじゃあ場所はよくご存じなんですね,あーじゃあ場所はよくご存じなんですね
3275,そこまで来まして,河田,あはい
1280,そこまで来まして徒歩でここまでの事務所まで,あーはいはい,はいはい
3448,そこを,あーはい,へー
13915,そこを下ってってちゃんとあのー地図の通り,ええ来れましたか,ええ来れましたか
10921,そした,ちょっと,うーん
1384,そしたらじゃあ今のうちにやっちゃおってわけで,あはっええ,ああ
12841,そしたらじゃあ今のうちにやっちゃおってわけで,えええへへ,ああ
2699,そしたらじゃあ今のうちにやっちゃおってわけで,はーそうですかー,ああ
12388,そしたらじゃあ今のうちにやっちゃおってわけで,へえ,ああ
6579,そしたらじゃあ今のうちにやっちゃおってわけで,ああ,ああ
2205,そしたらじゃあ今のうちにやっちゃおってわけで,ああ,ああ
17164,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えって,うーん,あー
15538,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えって,あっそうなんですねー,あー
5126,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えって,あー,あー
2443,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えっていわれたんで,へえ,ああへー
3391,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えっていわれたんで,ああええ,ああへー
15184,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えっていわれたんで,あー教えてくれたんですね,ああへー
15058,そしたらそのー名古屋で僕を教えていた先生が東京に行くならあの先生に習えっていわれたんで,ああへー,ああへー
13461,そしたらもう,そしたら,そしたら
12742,そしたらもうどんぴしゃりで,はあ,あー
6063,そしたらもうどんぴしゃりで,えっ,あー
13002,そしたらもうどんぴしゃりで,へえ,あー
6360,そしたらもうどんぴしゃりで,あー,あー
6702,そしたらもうどんぴしゃりで,あー,あー
3355,そしたらもうどんぴしゃりで,わーすごい,あー
625,そしたらもうどんぴしゃりで,うんうんあー,あー
17133,そしたらもうどんぴしゃりでその,最初の駅で,最初の駅で
3965,そしたらもうどんぴしゃりでその,そうだったんですか,最初の駅で
3600,そしたらもうどんぴしゃりでその連絡板に,そうなんですね,えっへ
17651,そしたらもうどんぴしゃりでその連絡板に,えっへ,えっへ
13929,そしたらもうどんぴしゃりでその連絡板に私の名前と,あー凄いええ,あー凄い
5052,そしたらもうどんぴしゃりでその連絡板に私の名前と,あはい,あー凄い
5387,そしたらもうどんぴしゃりでその連絡板に私の名前と,へっへ,あー凄い
1043,そしたらもうどんぴしゃりでその連絡板に私の名前と,あ書いてあったんです,あー凄い
13488,そして,そうなんですね,そうですか
3918,そして,か活発だったんですね,そうですか
1546,そして,凄いですね,そうですか
10019,そして,ねー,そうですか
9503,そして,うーん,そうですか
10820,そして,先生について,そうですか
2737,そして,そうだったんですね,そうですか
4195,そして,一からですね,そうですか
2077,そして,ふーん,そうですか
9129,そして,そうですか,そうですか
7142,そして,そうだったんですね,そうですか
843,そして,そうですね,そうですか
1508,そして,はは,そうですか
17127,そして,凄いですね,そうですか
12094,そして,干すんですか,そうですか
16324,そして,意外な感じ,そうですか
17681,そして,そうなんですか,そうですか
10815,そして,初チャレンジですか,そうですか
16121,そして,えー,そうですか
5957,そして,あー,そうですか
8974,そして,お一人でですね,そうですか
11789,そしてあの卒業と同時に学校に残ってくださいって先生に,あっ,ええ
16376,そしてあの卒業と同時に学校に残ってくださいって先生に,はー,ええ
11305,そしてあの卒業と同時に学校に残ってくださいって先生に,ええ,ええ
14113,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたので,ええ,ええ
8856,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたので,あ凄いですね,ええ
5948,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたので,優秀だったんですね,ええ
1122,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたので,あー,ええ
2987,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくの,はー,あへー
9913,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくの,あへー,あへー
1203,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくの,あっそうですかー,あへー
2878,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくのあいだあのー,先生のお手伝いされたんですか,あへー
1361,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくのあいだあのー,へえ,あへー
12596,そしてあの卒業と同時に学校に残ってくださいって先生におっしゃられましたのでそこで夜間のあの助手をしばらくのあいだあのー,ええなさってたんですね,あへー
14315,そしてえー,うーん,うーん
3935,そしてえー,ふーん,うーん
5390,そしてしてもらいたい,そうなのうん,そうなの
11080,そしてしてもらいたいことも,あー,あー
2343,そしてその,そーですかー,うん
6481,そしてその孫が,うんうんおそらく知ってますよね,うんうんおそらく知ってますよね
14332,そしてその後もずーっとあの病気をしながらもですね,うん,うん
4759,そしてその日まー,ふーん,ふーん
4368,そしてその日まー夜うー,宴会ですよね,ふーん
12836,そしてそれも色を大ざっぱにまず塗っといて,塗って,塗って
9943,そしてふた駅乗りまして,うーんはいええ,うーんはいええ
3843,そしてふた駅乗りまして,良かったうん,うーんはいええ
3026,そしてまた,旅行はい,いいですよねー
13318,そしてまた,っは,いいですよねー
4170,そしてまた,いいですよねうん,いいですよねー
6027,そしてまた,うーん,いいですよねー
5514,そしてまた,いいですねはい,いいですよねー
16975,そしてまた,はい栗拾いですね,いいですよねー
16494,そしてまとめて,うーん,うーん
12869,そしてまとめて,はー,うーん
4692,そしてまとめて楽しむと,大事なことですもんね,うーん
16312,そしてまとめて楽しむと,なるほど,うーん
1765,そしてまとめて楽しむと,はぁー,うーん
714,そしてまとめて楽しむと,はあ,うーん
3046,そしてパン屋を,えー,えー
1164,そしてパン屋をやろうかななどと,はいわー,んーんー
15857,そしてパン屋をやろうかななどと,んーんー,んーんー
14955,そしてパン屋をやろうかななどと思ったりいたしましたんですが,いいですねはいおいしそうです,いいですねはいおいしそうです
2543,そしてパン屋をやろうかななどと思ったりいたしましたんですが,ほーはい,いいですねはいおいしそうです
9234,そしてーまた,あーいいですよねうーん,うん
1208,そしてーまた,はいそれからはい,うん
15071,そして今度あのー,うーん,-
14209,そして今度あのー就職の関係から,へえええええ,へえええええ
15170,そして今度あのー就職の関係から東京に転勤になったもんですから,東京ですか,東京ですか
10059,そして今度あのー就職の関係から東京に転勤になったもんですから,あ東京に行かれてええ,東京ですか
14931,そして今度あのー就職の関係から東京に転勤になったもんですから,ああ,東京ですか
492,そして今度あのー就職の関係から東京に転勤になったもんですから,あはい,東京ですか
14879,そして今度は,あー素敵ですねあーそうなんですね,うん
4327,そして今度は,絵はがきの中に,うん
381,そして子供達孫たちと,そうですよねうん,そうですよねうん
1609,そして子供達孫たちと一緒に生活が,そうですね,そうですね
9795,そして子供達孫たちと一緒に生活が,そうですね,そうですね
3770,そして子供達孫たちと一緒に生活が,えーあー,そうですね
2640,そして子供達孫たちと一緒に生活ができて,そーですねー,そーですねー
2499,そして子供達孫たちと一緒に生活ができて,家族ができたっということですかね,そーですねー
5347,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あっはい,あー
10194,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あ凄いです,あー
1960,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,わー凄い,あー
315,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あそうですか,あー
7315,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あーそうなんですかあ,あー
3931,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あー,あー
12706,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと,あっそーですかー,あー
310,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,大変ですよねはい,あはい
16033,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,あはい,あはい
3441,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,凄いですねうん,あはい
567,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,頑張ってください,あはい
8574,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,それでも,あはい
10012,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って,少しづつ,あはい
13105,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って,あ凄いです,うーん
4805,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って,うーん,うーん
1299,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,はいはい富士山にですかわー素晴らしいですねはいはい,はあはあ凄いですねええええはいああ
4200,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,あへーはいあ頑張ってください,はあはあ凄いですねええええはいああ
6792,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,ええあっへー夢ですかまたええはい,はあはあ凄いですねええええはいああ
16030,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,ああわー凄いですねうんはい,はあはあ凄いですねええええはいああ
4734,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,はいまあええはいええええ,はあはあ凄いですねええええはいああ
7223,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,ええあーそうですねうんそうですね,はあはあ凄いですねええええはいああ
14199,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,はあはあ凄いですねええええはいああ,はあはあ凄いですねええええはいああ
2024,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,うんあーいそうですよねうんうんはい,はあはあ凄いですねええええはいああ
13295,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,ええはいあっそーなんですね目標がはいはいあーあるんですねー,はあはあ凄いですねええええはいああ
6147,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,うんあーそうですかはいあええ富士山にええええあ,はあはあ凄いですねええええはいああ
9702,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,うんはい良かった良かったうんおー凄い凄い目標がおありなんですねうん,はあはあ凄いですねええええはいああ
14773,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あーそうなんですか,ほーそ
9773,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あーそうなんですねー,ほーそ
4974,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あー二本ですか,ほーそ
6810,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,ほーそ,ほーそ
1363,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あーほんとですか,ほーそ
937,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あそうなんですね,ほーそ
2552,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないので,あ少ないですね,ほーそ
47,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないのでえーと,少ない,少ない
4639,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないのでえーと,あそうなんですか,少ない
95,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないのでえーと,歩いたんですか,少ない
7052,そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないのでえーと今日は,少ないですね,少ないですね
10704,そして登りたいと,ねえ目標なんですね,ねえ目標なんですね
1075,そして登りたいという人を,凄い夢だな,うーん
11416,そして登りたいという人を一緒に連れて行きたいです,あーそうですね,あーそうですね
3109,そして登りたいという人を一緒に連れて行きたいです,あーそうですかーええ,あーそうですね
5356,そして登りたいという人を一緒に連れて行きたいです,はー,あーそうですね
2879,そして登りたいという人を一緒に連れて行きたいです,はーそうなんですね,あーそうですね
1378,そして登りたいという人を一緒に連れて行きたいです,あーいいですね,あーそうですね
11166,そして登りたいという人を一緒に連れて行きたいです,あーそうなんですね,あーそうですね
2200,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような,そう,そう
3514,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,はー,そう
2117,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,あー,そう
1411,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,ゆういいますね,そう
5866,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,そうですかー,そう
10460,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,うーん,そう
612,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気に,あー,そう
512,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,はーそうなんですね,そうなんですか
8835,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,へえ,そうなんですか
9251,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,そうなんですかはい,そうなんですか
11882,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,そうなんですね,そうなんですか
13844,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,そうなんですか,そうなんですか
8002,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,そうなんですか,そうなんですか
557,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,あーそうなんですか,そうなんですか
1998,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,あー行ってみたいです,そうなんですか
2840,そして登りたいという人を一緒に連れて行きたいです富士山に登ると仙人になったような気になります,そうなんですか,そうなんですか
5567,そして竹とんぼを作って飛ばすとか,へえ,あうんうん凄い
3259,そして竹とんぼを作って飛ばすとか,竹とんぼはいんー,あうんうん凄い
1670,そして竹とんぼを作って飛ばすとか,はあ凄いですね,あうんうん凄い
16537,そして竹とんぼを作って飛ばすとか,はーそうなんですね,あうんうん凄い
13955,そして竹とんぼを作って飛ばすとか,えーそうなんですか,あうんうん凄い
14424,そして竹とんぼを作って飛ばすとか,あうんうん凄い,あうんうん凄い
78,そして魚を獲る,はぁー,えー
16493,そして魚を獲る,えー,えー
157,そして魚を獲ると,へえ,えー
10502,そして魚を獲るというような,へえ,えー
6885,そして魚を獲るというような,ほう,えー
10322,そして魚を獲るというような,あ,えー
10925,そして魚を獲るというような,へえ,えー
12645,そして魚を獲るというような,あー,えー
8075,そして魚を獲るというような,あ,えー
2709,そして魚を獲るというような,えー,えー
1902,そして魚を獲るというような,ああ,えー
3445,そたいした,いいですよねー,はい
9619,そたいした激しい運動でもないし,いやいやいやいやもう素晴らしい,いやいやいやいやもう素晴らしい
14940,そっから,あーそういう順番なんですね,あーそういう順番なんですね
13137,そっちの,つながりが,つながりが
3217,そっちのほうがちょっと好きだったと,はあ,はいお好きだったんですね
58,そっちのほうがちょっと好きだったと,はいお好きだったんですね,はいお好きだったんですね
2085,そっちのほうがちょっと好きだったと,あお好きだったからということなんですね,はいお好きだったんですね
1051,そっちのほうがちょっと好きだったと,あはい,はいお好きだったんですね
14767,その,よ,あ
10906,その,そうですか,あ
17814,その,木に登ったり,あ
15362,その,なるほど,あ
15669,その,あー,あ
10738,その,そうなんですね,あ
4533,その,テナー,あ
1232,その,そうなんです,あ
3784,その,あー,あ
3470,その,ああ,あ
5187,その,そうですか,あ
13473,その,えー素晴らしいですよー兄弟で一緒に,あ
8249,その,うーんねえ,あ
11402,その,そうなんですね,あ
7987,その,ええ,あ
4383,その,おめでとうございます,あ
7662,その,ふふふふっ,あ
4865,その,いいですね,あ
3586,その,ねー,あ
807,その,はー,あ
4080,その,そういうのを,あ
4245,その,リコちゃん病ですか,あ
1271,その,分かれてる,あ
4058,その,あー,あ
2787,その,凄い,あ
12,その,あー,あ
1932,その,なんでしょう,あ
1474,その,はー,あ
4914,その4つの,へえ,へー
2002,その4つの,へー,へー
2590,その4つの,ええ,へー
3759,その4つの,ベース,へー
2495,そのあと,10年間,うーん
13366,そのあとは,あそうですねうん,あそうですねうん
5283,そのあーえースーツケースを作って販売する,あはい,あはい
10197,そのあーえースーツケースを作って販売する,へえ,あはい
7128,そのおはじきは手元には戻らないので,ああああああ,あ
13452,そのおはじきは手元には戻らないので,うんとられちゃうんですね,あ
16914,そのおはじきは手元には戻らないので,うーん,あ
11309,そのお流の,へー,へー
3880,そのお流の人にだけしか使えない,えー,えー
1585,そのお流の人にだけしか使えない,ええ,えー
17799,そのお流の人にだけしか使えないお茶室です,あっそーなんですねー,あっまあええええ
11923,そのお流の人にだけしか使えないお茶室です,あー凄い,あっまあええええ
7421,そのお流の人にだけしか使えないお茶室です,わー素敵ですね,あっまあええええ
6267,そのお流の人にだけしか使えないお茶室です,凄いきちんとやっておられるんですね,あっまあええええ
2274,そのお流の人にだけしか使えないお茶室です,ええあはーそうなんですね,あっまあええええ
9845,そのお流の人にだけしか使えないお茶室です,あーそうなんですね,あっまあええええ
14518,そのお流の人にだけしか使えないお茶室です,へー凄いですね,あっまあええええ
7753,そのお流の人にだけしか使えないお茶室です,あっまあええええ,あっまあええええ
2521,そのお流の人にだけしか使えないお茶室です,あはーそうなんですか,あっまあええええ
5898,そのお流の人にだけしか使えないお茶室です,あっへーそうなんです,あっまあええええ
3540,そのお流の人にだけしか使えないお茶室です,ほーあそうなんですね,あっまあええええ
11271,そのかたがあのーもう嬉しくて嬉しくて椎葉さんじゃない,えっえっ,あー
14286,そのかたがあのーもう嬉しくて嬉しくて椎葉さんじゃない私のおかげで,うーん,うーん
1403,そのかたがあのーもう嬉しくて嬉しくて椎葉さんじゃない私のおかげでそう,うっふふ,うっふふ
4580,そのかたがあのーもう嬉しくて嬉しくて椎葉さんじゃない私のおかげでそうなれたって,はあ,はあ
15545,そのかたがあのーもう嬉しくて嬉しくて椎葉さんじゃない私のおかげでそうなれたっていうことで,へえ,へえ
16759,そのかわ若松口って,あはい,あはい
11533,そのかわ若松口っていうのが,はー,はー
5037,そのかわ若松口っていうのがどちらかわからなかったので,あはい,あはい
4891,そのこと,そーですねー,うん
2690,そのことだけで,凄い,もうですか
11911,そのことだけで十分だと,ええ充分ですよねー,ええ充分確かよねー
222,そのことだけで十分だと,もうそれは確かに,ええ充分確かよねー
498,そのことだけで十分だと,そーですよもうほんとに,ええ充分確かよねー
2319,そのことだと思います,あはいあそうですか,あはい
17158,そのことだと思います,はいいっひ,あはい
2357,そのことだと思います,あっはい,あはい
5007,そのこの,せまいです,せまいです
8191,そのために,はいそのために,はいそのために
1279,そのために,そうなんですね,はいそのために
17714,そのためには,そうなんですね,はいそのために
13265,そのために現在咲いている百合は,はい百合は,はい百合は
1837,そのほか,そんなことないんですけどはい,うーん
16631,そのほか,そのほかはどうでしょうか,うーん
13795,そのまま,あー,-
1768,そのまま,えー,-
461,そのまま,そうなんですか,-
15454,そのままお正月休みを,山形なんですね,山形なんですね
10314,そのまま毎年,いやー凄い丈夫,えー
14155,そのまま毎年,へえええ,えー
2246,そのまま毎年,ああ,えー
17597,そのまま毎年,すごーい,えー
11796,そのまま毎年,へえ,えー
820,そのめんこに,うんうんああ,うんうんああ
1290,そのめんこに役者の,ああ,うんうんああ
14649,そのめんこに役者の絵が描いてあってね,あうーん,絵ー
5686,そのめんこに役者の絵が描いてあってね,はぁー,絵ー
17070,そのめんこに役者の絵が描いてあってね,絵が描いてあるうんうん,絵ー
3981,そのめんこに役者の絵が描いてあってね,ほーあ,絵ー
9495,そのめんこに役者の絵が描いてあってね,あーはい,絵ー
1286,そのめんこに役者の絵が描いてあってね,うーん,絵ー
3982,そのめんこに役者の絵が描いてあってね,へーそうなんですか,絵ー
2037,そのめんこに役者の絵が描いてあってね,ええ絵が,絵ー
12827,そのような,ああ,ああ
13273,そのような,それから,ああ
6445,そのようなことであります,いいですねうんうん,あはい
15880,そのようなことであります,あはい,あはい
12351,そのようなことであります,うーんそれは楽しみですね,あはい
16091,そのようなものですね,あそうなんですか,あそうなんですか
419,そのような状況の中でもありました,うんうんそうですねうん,うんそうそうですねうん
4315,そのような状況の中でもありました,そうですね,うんそうそうですねうん
15254,そのような状況の中でもありました,あーそうですかーんー,うんそうそうですねうん
3072,そのような状況の中でもありました,ええはーそうなんですね,うんそうそうですねうん
1791,そのような状況の中でもありました,はいそうだったんですねはい,うんそうそうですねうん
11621,そのような遊びを,そうなんですね,そうなんですね
10802,そのような遊びをしておりました,あーそーなんですねー,あーそうなんですね
2720,そのような遊びをしておりました,えーそうなんですね,あーそうなんですね
1164,そのような遊びをしておりました,はあ,あーそうなんですね
13386,そのデータをとっておりましてね,うんあそうなんですか,うんあそうなんですか
4577,そのデータをとっておりましてね,えっ,うんあそうなんですか
12808,そのビー玉が,もらえる,もらえる
16624,そのビー玉が自分の,あっ,あっ
15702,そのビー玉が自分のものに,あ,あー
8929,そのビー玉が自分のものに,そーなんですねー,あー
906,そのビー玉が自分のものになる,あー,あーそうなんですかうーん
1047,そのビー玉が自分のものになる,あーそうなんですかうーん,あーそうなんですかうーん
9422,そのビー玉が自分のものになる,もらえるうん,あーそうなんですかうーん
11333,そのビー玉が自分のものになる,なるほどはいそういうことなんですね,あーそうなんですかうーん
3347,そのビー玉が自分のものになる,へえ,あーそうなんですかうーん
3869,そのリリアンと,あそうなんですね,あ
6322,そのリリアンと,はっ,あ
16776,そのリリアンというできた紐を,あはっ,あはっ
1858,そのリリアンというできた紐をからふるな,はは,はは
17237,そのリリアンというできた紐をからふるな紐を何に使ったのかは,っええあっはっはっええ,っええあっはっはっええ
1251,そのー,へー,-
4445,そのー,うん怖いですよ,-
16154,そのー,うーん,-
4123,そのー,あーいい先生だったんですね,-
8877,そのー,はーどういうことなんで,-
9374,そのー収まってきたので,へえ,へえ
300,そのー子供の教育も世の中の為にはなりますけれども,ええそうですね,ええそうですね
553,そのー子供の教育も世の中の為にはなりますけれども当時いー鉄鋼メーカーっていうのは非常にですねそういう意味ではあのー,ああ高度成長の時代なので,良かった
2212,そのー葉書にね,はいはがきに,あはい
11680,そのー葉書にね,あはい,あはい
17148,そのー誰が,そうなんですねーうーん,そうなんですね
4854,そのー誰があのどうこうもらうとか,えー,あはははは
2232,そのー誰があのどうこうもらうとか,あはははは,あはははは
312,そのー誰があのどうこうもらうとかお金はどうやって,あー,えー
7482,そのー誰があのどうこうもらうとかお金はどうやって分けるかって,うーん,あはい
17088,そのー誰があのどうこうもらうとかお金はどうやって分けるかって,はー,あはい
6237,そのー誰があのどうこうもらうとかお金はどうやって分けるかって,あはい,あはい
14724,そのー誰があのどうこうもらうとかお金はどうやって分けるかって,そういうはい,あはい
6910,そのー誰があのどうこうもらうとかお金はどうやって分けるかって,そういう話で,あはい
16160,そのー誰があのどうこうもらうとかお金はどうやって分けるかってゆって,大変ですね,はあ
971,そのー誰があのどうこうもらうとかお金はどうやって分けるかってゆって,あー大変,はあ
796,そのー誰があのどうこうもらうとかお金はどうやって分けるかってゆって,はあ,はあ
4532,その中で,それはええ,プラスチックですか
12707,その中で,凄いですねはい,プラスチックですか
11492,その中で,凄いはい,プラスチックですか
1979,その中でまーわたくしが思うのは就職した時のことですね,あはい,はそうですか
2564,その中でまーわたくしが思うのは就職した時のことですね,ええおー,はそうですか
4952,その中でまーわたくしが思うのは就職した時のことですね,はそうですか,はそうですか
11170,その中でま自分がキャプテンに,んーんー,んーんー
3280,その中でま自分がキャプテンになれたというのも,あ,うーん
