,input,answer,predict
509,あれからもう四十うー四年経ちますがあー今だに忘れることが,"['へえ', 'あー']",あー
510,あれからもう四十うー四年経ちますがあー今だに忘れることが出来ません,"['おーそうなんだ', 'あーそうなんですか', 'そうです', 'はーはい', 'そーなんですねー', 'あー']",あー
511,あれに乗り換えて,['乗り換えて'],そう
512,あれ何本か,['へー'],そう
513,あれ何本かあのー,['へー'],そう
514,あんまり座って,['大変ですね'],そうなんですか
515,あんまり座って何かやるってこともできないので,"['辛いですね', 'ねえ', 'あーそうなんですねーうーん']",そう
516,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので,"['あっ良かったですねー', 'あそうなんですか', 'あ良かったですね', 'はい良かったですね']",そうですよね
517,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももう,['それも'],そうですか
518,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会って,['良かった'],そうですよね
519,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたり,['ああ'],そうですよね
520,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとー,"['いいですねうーん', 'そうなんですねええええ', 'んーそう楽しい', 'そうだねうん']",そうですよね
521,あんまり座って何かやるってこともできないのでお陰様でそれが治りましたので今は趣味というよりももうできるだけお友達に会っておしゃべりしたりご飯食べたりあとーよく歩いております,"['あっ', 'ええ', 'あっ', 'あウォーキングですね']",あそうですか
522,あんまり来てほしくなかったと,"['あっはっはっはっはっ', 'えー', 'あっははは']",あ
523,あんまり来てほしくなかったという,['えー'],あ
524,あんまり来てほしくなかったという感じが,"['へー', 'えっ']",あ
525,あんまり来てほしくなかったという感じがあったんです,"['そうなんですか', 'えっ', 'あ', 'えっそうなんですか', 'あそうですか']",あそうなんですか
526,あんまり来てほしくなかったという感じがあったんですそれは,"['あー', 'そうなんですか', 'えーどうしてですかー']",あそうなんですか
527,あんまり来てほしくなかったという感じがあったんですそれはなぜかと,"['なんで', 'そうなんですか', 'そうなんですか', 'そうなんですね']",あそうなんですね
528,あんまり来てほしくなかったという感じがあったんですそれはなぜかといいますと,['はいどうしてですか'],あそうなんですか
529,あんまり特にしたいことってない弓道だけなんで,"['あっはっはっはっはっ', 'はー', 'あははは', '弓道だけなんです', '弓道だけ', 'ええあーそうですか', 'はっ']",あ
530,あんまり特にしたいことってない弓道だけなんであんまりないんだけど,"['ええほっほっ', 'うーん何かねえあるとねえ', 'はいそうなんですか', 'はは']",あ
531,あコピーライコピーライターと,"['うーん', 'あコピーライター']",そうなんですね
532,あコピーライコピーライターという称される言葉が知った,['うーん'],あー
533,あコンビニをおー二つばかり,"['あへへっちょっと道草をして', 'はいあ', '二つもですか']",あ
534,あー,"['はいコツがあるんあるんですね', 'ええ大丈夫ですよはい大江戸線を使って', 'んふふはいええ', '経済的にもそうですね', 'そうなんですねええええ', 'そうですよ', 'うんうん使ってはい', 'お世話をされてうーん', '当然のごとく', 'あらっあははい', '反対ですよね', 'そうなんですね', 'それがいいです']",そうなんですか
535,あーいうの見てるのは好きなんで,"['あーなるほど', 'うーん', 'あーはいはい', 'うーんあ', 'ええあーそうなんですね']",あー
536,あーこういう,['そうなんですね'],そうなんですか
537,あーこういう兵隊さんになれるかなーと,"['はぁー', 'あーはいはい', 'あそうなんですか', 'へえ', 'ああああそうか']",あー
538,あーこの年なんでねなかなか記憶力が,"['いやー', 'いいえもう凄い']",うーん
539,あーこの年なんでねなかなか記憶力が薄れてるんで,"['うーんいえいえ', 'まだまだですよ', 'いいえ', 'いやー凄いですね', '少しずつ']",そう
540,あーそういった,"['そうなんですか', 'あー']",そうなんですか
541,あーそういった環境なんで,"['うーん', 'ああ', 'ふーん']",あー
542,あーそういった環境なんで幼い孫たちがまーちょっと,['あー'],あー
543,あーそういった環境なんで幼い孫たちがまーちょっと心配だったんですが,"['うーん', '大変はいええ', 'ええそうですね', 'そうですよね', 'そうなんですねええええ']",あー
544,あーそうですかそう,"['ははっはっはっ', 'あはは']",あー
545,あーそこでなんとまた,['良かったですね'],はい
546,あーそこでなんとまた準優勝して,"['いやー', 'すごいですねー', 'へえ', 'うわー', '凄い', 'へえ', 'えー', 'えっ凄いですね', 'へえ']",うーん
547,あーまー,['はー'],そうなんですか
548,あーまーそーいうま良き時代というか物の,"['そうですね', 'ああ', 'そうですね', 'あー']",あー
549,あーまーそーいうま良き時代というか物のない時代でございました,"['うーんあーそうなんですねーうーん', 'そうですね', 'そうなんですねー', 'うんほんとにいい時代ですね', 'ええそうだったんですね']",あーそうなんですね
550,あーもう,"['面白い子ですね', '可愛いですねー']",そうなんですか
551,あーもう天にも昇る,['うーん'],そう
552,あーもう天にも昇る嬉しさでした,"['うーんそうなんですね', 'そうだったんですね', 'はあ', 'あーそうですか', 'あーそうですねわかります', 'ほんとにそうですね']",そうですよね
553,あーもー,"['あ', 'あーそうなんですか']",そうなんですね
554,あーもー本当に,['好きなんですね'],そうなんですね
555,あーもー本当に日本とは,['そういうの'],そう
556,あーやっぱ海外旅行かなー,"['うんうーんうーんいいですね', '海外旅行ですかはいそーですね', 'はい旅行ですかね', 'いいですよね', 'うーんそうですね', 'あーはい', 'うーんですよね', 'あーはいはい']",そうですか
557,あーやらなくちゃならないので,"['ええそうなんですねうーん', 'うんうんうんそうですよねうん']",あーそうなんですね
558,あークラスに入れた,"['あ嬉しいですね', 'あー', 'へー', 'はー', 'へー', 'へえ', 'あ', 'あー']",そう
559,あークラスに入れたと,"['すごいですねー', 'そうだったんですね']",そう
560,あークラスに入れたという,"['わっ', 'そうですか', 'へー', 'わー']",そう
561,あークラスに入れたということが,"['凄いはい', '凄い', '凄い', 'fあ階級が上に上がったんですか']",あー
562,あークラスに入れたということが非常に,"['わー', '凄い']",あー
563,あー先生って,"['そうなんですかうーん', '素敵ですね']",そうなんですか
564,あー先生っていう仕事職業っていうのは,['うーんうーん'],そう
565,あー先生っていう仕事職業っていうのはいいなーこう,['うーん'],うーん
566,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることも,['そうですね'],そうですよね
567,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし,"['そうですねー', 'そうです', 'そうですよね']",そうですよね
568,あー先生っていう仕事職業っていうのはいいなーこうやって子供たちとも出会えるしまた大切なことを教えることもできるし大切な,"['そうです', 'うーん']",そうですよね
569,あー公園みたいになってますけど,"['はあはい', 'はー']",あー
570,あー周りの木を切ったりまー田舎育ちだ,['木を切ったり'],へえ
571,あー周りの木を切ったりまー田舎育ちだものでしたから,['いえいえ'],あー
572,あー広く浅くた,"['うんいろいろ楽しまれて', 'なんですね']",はい
573,あー広く浅くたしみって,"['広く浅く', 'へえ']",はい
574,あー広く浅くたしみっていう,['あーはい'],はい
575,あー広く浅くたしみっていうことでございます色んな,"['あー', 'うーん']",はい
576,あー広く浅くたしみっていうことでございます色んな事に,['いいいですよでも興味があるってことは'],はい
577,あー広く浅くたしみっていうことでございます色んな事に興味が,"['ですね', 'ああ', 'でもだいじ']",はい
578,あー広く浅くたしみっていうことでございます色んな事に興味があって,"['はあいいことですね', 'はあいいと思います', 'はいはいいいことですよね', 'ええいいですいいです', 'いいですねでもねうーん', '凄い', 'ですよねー']",はいはい
579,あー日本名でもって,['んー'],あー
580,あー気分よく起きられたなーって,"['はいあーそう', 'そうですね', 'ああ', 'うんうんはー']",あー
581,あー気分よく起きられたなーっていうのが,"['あはあそうですね', 'そうですね', 'あーそうですね', '大事なことですよね']",あー
582,あー美容師です,"['うーん', '美容師さんですか', 'あ美容師', 'あはい', '美容師']",あー
583,あー色を使うんですね,"['あそう', 'あー', 'はあ', 'へえ', '特殊な色なんですね', 'うーん', 'それ知らないです']",あー
584,あー血圧が高いために,['あそうですか'],あー
585,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけ,['いっはい一局うん'],あそうなんですか
586,あー血圧が高いために最近はあーいっきょく約一時間以内でえーできるだけえー無理をしないように続けております,"['はいへえ', 'はいへー', 'ええええあそうなんですか', 'はいはっそうなんですか']",あそうなんですか
587,あー被って,"['あーありがとうございます', 'はいはいうん暑いですもんね', '普段はかぶられないんですね帽子は', 'あーそうだったんですね', '暑たさ暑暑いからですかね', 'そーそーなんですねーお帽子かぶられた']",そうなんですか
588,あー運動部と,['ヨットですか'],はい
589,あー運動部としてのヨット,"['ええええあ運動部の', 'はいヨットはい', 'ヨットはい', 'うんヨットね', 'うんヨット']",はい
590,あー非常に,"['あははは', 'あー']",そうなんですね
591,あー非常に助かる,"['なるほどそうですね', 'ですよねー', 'あははそうですか', 'あ', 'ああ']",そうですか
592,あー飛び方じゃなくてゴムにかかってとそれで,['ええ'],あ
593,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃって,"['はは', 'うーん']",あー
594,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けば,"['あ', 'うんうん']",あー
595,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとした,"['あーそうですかー', 'わかりますうんうん', 'そうです']",あそうなんですね
596,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですね,"['うーんそうですよね', 'ゴム跳び']",あそうなんですね
597,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムを,['懐かしい'],あー
598,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で,"['あーはいはい', '右左', '懐かしいです', 'うーん']",あー
599,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですねそいでゴムをこう2本やって今度は右左右左で何か,"['右左', 'あー']",あー
600,あ九死に一生をかけた,['うーん'],あー
601,あ九死に一生をかけた方が,['あ'],あー
602,あ九死に一生をかけた方がお戻りになって,"['あっあー', 'そうですか', 'はい', 'あー']",あー
603,あ九死に一生をかけた方がお戻りになって生活していることも,['あー'],あー
604,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかった,"['あー', 'やー凄い', 'うーん', 'うーん']",あ
605,あ九死に一生をかけた方がお戻りになって生活していることも嬉しかったことですね,"['そうですね', '良かったですねうんうん', 'そーですかーお友達はい', 'あーはい', 'あーねー', 'あそうですよねええ', 'うーんそうなんですね', 'はい嬉しいですね', '良かったですね']",あ
606,あ好きで,['立派です'],そうなんですか
607,あ好きであのー,['はあお好きなんですね'],そうなんですね
608,あ私達じゃない,['あっ'],そう
609,あ私達じゃない私は,"['ふっふっ', 'あははは']",あ
610,あ私達じゃない私は雪国育ちなので,"['そうですはい', 'ええあはっは']",あ
611,あ言ってくれた,"['あーゆってくれた', '素晴らしい']",そう
612,あ言ってくれたことっていうのが一番の,"['はーい宝もんですよねー', 'うーん']",あー
613,いいかけてきます,"['やーそうなんですね', 'ふっそうなんですか', 'あー', 'あはっ', 'あー可愛いですね', 'あーそうですか', 'あーそーなんですねー']",あー
614,いい一日を,"['えうん', '素晴らしいです']",そうですか
615,いい一日を過ごさせて,"['えー良かったですねーいい体験ができましたねー', 'そうでしたね', 'はい楽しくて良かったです', 'そうですよね', 'あーそうだったんですね', 'そうですねはい', 'うん新鮮なお話でした']",そうですよね
616,いい人と出会えたことですね,"['そうなんですか', 'あはい', 'ああははははっはい', 'ええと言いますのは', 'あーそうですかええ', 'うん', 'はいそうですかー', 'いい人と出会えたことええ']",そうですよね
617,いい企業に入ったなと,"['うーんええええ', 'うん']",あー
618,いい企業に入ったなという事を今でも,['あー'],あー
619,いい企業に入ったなという事を今でも十分感じしております,"['幸せですねそうですかはい', 'はーそうなんですね', 'あー', '凄いです', 'ほんとにそうですね', 'そうなんですね', 'そそうですねあ', 'うんほんとだ凄い']",あー
620,いい花が,['あ'],そうなんですか
621,いい花が咲きませんので,"['あーそうなんですかはい', 'わー手間がかかるんですね', 'あーそうなんですかーうーん', 'そうなんですか', 'そうなんですねうーん', 'そーなんですねはぁいんー', 'あそうなんですか']",あー
622,いう,"['ああ', 'んー', 'えー', 'あそうでしたか', 'すごいですねー', 'そうですか', '日本と違うところに', 'そうなんですかー', 'わ', '凄い', 'そうなんですか', 'そうなんですね', 'たうん', 'いいです', 'へー', '何から何までうん新鮮で', 'そうなんですね', 'へえ', 'えっ', 'わー', '変わられたんですね', 'そうですね', 'ああ', 'あ', 'あーそーなんですねー', 'なるほど', '昔は', 'そうなんだね', 'ああ']",そうなんですか
623,いううー気持ちが,['ふふっ'],そう
624,いううー気持ちが強く大学受験についてはえー,['大学受験については'],あー
625,いうことが,"['はああはい', '望みですね', 'そうですね']",そうなんですね
626,いうことが今一番したい,"['あっ', '素敵ですよね']",そう
627,いうことが今一番したいことの,"['そーなんですねー', 'あそうなんですか', 'あー素晴らしいです', 'へえ']",そう
628,いうことぐらいです,"['あ', 'ねーでも', 'あはい', 'あー']",そうなんですね
629,いうことで,"['凄いですねへっへ', 'あーすごいですねー', 'そうですよねー', 'はあ', 'あーいいことですよね', '凄い', 'へえ', 'そうなんですか', '素晴らしいです', 'へえ', 'そうですね', 'あはい', 'どうされたんですか', 'なるほど', '今度ははい', '工夫して', 'うーん', 'はー', 'うーん', '色々頼りにされますね', 'なるほど', 'ええまとめ役なんですね', 'わっ', 'もうね', 'うーん']",そうなんですね
630,いうことであのーそれをずーっと,"['歩くし', 'そのほうが', 'はーあ']",そう
631,いうことであのーそれをずーっと続けておりまして,"['ああ', '荷物もですか', 'はい凄いです', 'うーん', 'わーすごいですねー']",そうなんですね
632,いうことであのーそれをずーっと続けておりましてそういう仲間が,['ああ'],そうなんですね
633,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので,"['あーはいはい', 'うーん', '素晴らしいですね', 'ええ', 'わー', '歩いたりするから']",あー
634,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だに,['素晴らしいですねー'],そうなんですね
635,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だにそういう意味では非常に,"['えー', 'ははふっふっふっふ']",そうですか
636,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だにそういう意味では非常にあのー,['羨ましいです'],そうですよね
637,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だにそういう意味では非常にあのー幸せだなとそう,"['そうですね', 'ええ', 'そうですね', 'あー']",そう
638,いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だにそういう意味では非常にあのー幸せだなとそう感じております,"['本当にそう思います', '幸せですよね楽しいですよね', 'ほんといいですね凄い', 'そうなんですねはい', 'そうですね', 'そうですね', '凄いです', 'そうですよねーいいですねー', '凄いですねー']",そうですよね
639,いうことです,"['そうなんですね', 'うーんそうですね']",そうなんですね
640,いうことですね,"['はい', 'やいいと思います', 'かっこいいですね', 'さすがです']",そうなんですね
641,いうことですねあと,"['うーんうん楽しいですね', 'いいですよね', '楽しいですね']",そう
642,いうことでその小さい,['そうですよね'],そう
643,いうことでその小さい頃遊んだそれがですねそのまま今でも生きているという,['あー'],そう
644,いうことでその小さい頃遊んだそれがですねそのまま今でも生きているということになると,['あー'],そう
645,いうことでその小さい頃遊んだそれがですねそのまま今でも生きているということになると思います,"['そうなんですか', 'あーそうなるほどねーすごいですね', 'あー健康にもいいですしね', 'そうなんですねー', '凄いです', '凄いですねはい', 'やーいいわ', 'ああ素敵ですね', '素敵ですねー', 'わいいことです']",そうですか
646,いうことでね,"['中々できないけど', 'そーなんですねー', 'へー', 'そうなんですか']",そう
647,いうことでまあまあ収まってきたんでね,['いろんな色をうーん'],凄い
648,いうことで何とか収まりました,"['ふーん', 'あーそーですかーはぁー', 'あそうですかー', 'へえ', 'へーそんなに描けるんですね', 'はっはっ']",あー
649,いうことで相当大掛かりな,"['そうですよね', 'へえええええ']",そう
650,いうことで相当大掛かりなその発表会を,"['あーそですねー', '発表会']",そう
651,いうことで相当大掛かりなその発表会をしたんですけど,"['わーははい', 'へえ', 'あ任されたんですね', 'わー大がかりですね', 'へえ', 'はー']",あ
652,いうことなんでですね,"['大変でしたね', 'よくでも歩かれましたよね', 'でもすごいですね']",そう
653,いうことに,['帰郷されたんですか'],そうなんですね
654,いうことになり,"['うーん', 'ほー', 'プラスチック']",そうなんですね
655,いうことの延長だと思います,"['あーそうですか', 'いいですね', 'はあそうなんですね', 'そっか']",そう
656,いうことは,"['ああ', 'あー']",そうなんですか
657,いうことはない,"['特別にはね', 'ないんで']",そうなんですね
658,いうことはないですけれども,"['はーそうなんですね', 'それでいいと思います', 'あはい', 'そうですね', 'あーはいそうなんですね', 'ないけど']",そう
659,いうことは常々子供の頃から思っておりました,"['凄いですね', 'あーそうなんですねー', 'はあそうなんですか', 'あーそーなんですねー']",あーそうなんですね
660,いうことを,"['その当時', 'わー', 'えー', 'すごーいですねー']",そうなんですね
661,いうことをいわれた,"['突然', 'あ']",そう
662,いうことを再三,['そうなんですね'],そうなんですね
663,いうことを再三言われましたけども,"['そうなんですか', 'あそうなんですか', 'はいうーん', 'ええあーそうですか', 'あっえー']",あー
664,いうことを再三言われましたけども一生,['そうなんですか'],あー
665,いうことを再三言われましたけども一生懸命勉強した結果ですね,"['あー凄い', 'はいわっ']",あ
666,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学が,"['凄いです', 'はあ']",あー
667,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができて,"['ああ', 'ああ', 'あー', 'あー']",そうなんですね
668,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが,"['凄いですね', '素晴らしいですね']",そうなんですね
669,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でも,['はー'],そうなんですね
670,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ,"['凄い', 'そうですね']",ああ
671,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考に,['ああ'],そうですか
672,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考になってると,"['凄いですね', 'ああ', 'あーさすがです', 'うーん', 'ああ']",そうですか
673,いうことを思ってますので,"['あーでも', 'いいことです', 'そうですよね', 'へえ']",そう
674,いうことを思ってますので自分で,"['そうですね', 'わかります', '自分でやるのがですね']",そうですよね
675,いうことを思ってますので自分でいつまでも,"['あーはい', 'ほんとその通りですね']",そうですよね
676,いうことを言ってくれました,"['あそうなんですか', 'そこでお知りになった', 'えーお子さんも', 'あーそのタイミングで', 'はあ', 'あーら素敵ですね']",あー
677,いうので,['うーん'],そうなんですか
678,いうのでもうそこには,['はっ'],あー
679,いうのでもうそこにはいない電話ですけれども,"['あはい', 'へえ', 'えー可愛いですね']",あ
680,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい,"['うーん', '言うことも']",あ
681,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,"['そうですね', 'ほんとに可愛いですねー', 'そうなんですねーあはは', 'うーん', '面白い', 'うーん可愛いですね', 'うーん', '可愛いですよね']",そう
682,いうのはちょっと忘れちゃいましたですけども,"['あそうですか', 'あ大丈夫です', 'ああはいあ', 'あーうん大丈夫ですよ', 'あ大丈夫です', 'んはははっはっはっはっ', 'そうですふっふはい', '忘れちゃいましたはい']",あ
683,いうのはちょっと忘れちゃいましたですけどもそれからま駅から,['駅から'],そうですよね
684,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて,"['で', '歩いて']",そうですよね
685,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて来まして,"['へえ', 'あそうなんですね']",あ
686,いうのは図書館で,"['はいあ', '図書館ですか']",あー
687,いうのは図書館で本を,"['あ', 'いいですそれが', 'あっ']",あ
688,いうのは図書館で本を借りて,"['はいいいですね', 'あはいはい', 'はいあ図書館でええええ', 'ええあ借りて', 'あっはい図書館で', 'あーはーいいですよねうんうんうん']",あ
689,いうふうに,"['お世話になったし', '看護婦さん', 'そうだったんですね', 'そうなんですか', '助けてあげてください', 'あー', 'まだご一緒に', '女の子は看護婦さん']",そうなんですね
690,いうふうにいってましたから,"['はー今と違いますねー', 'そうなんですね']",あー
691,いうふうに思ったことが,['はっそーなんですねー'],そう
692,いうふうに思ったことがありました,"['へえ', 'あうーん', 'あーそうなんですか', 'はあそうなんですね', 'あそうですか', 'うーん']",そうですか
693,いうふうに思って,"['そうですよね', 'ねぇ']",そう
694,いうふうに思っています,"['へえ', 'あーそうなんですね', 'ねぇきっと', 'そういうことですね']",そう
695,いうものでした,"['うーんあそうなんですね', 'よく作れますね']",そうなんですね
696,いうような,"['本格的ですね', 'あ', 'あご実家に戻られるんですね', 'うーん', '缶蹴り', 'へー', 'そーなんですねー', 'そうですか', 'うーん', 'おもしろそー', 'そうなんですか']",そうなんですか
697,いうようなあーことだったのでね,"['そうなんですかうんうーん', 'そうですよねうんうん', 'ああ', 'あーはい', 'あーなかなか難しいですね']",あー
698,いうようなことで,"['ええ', 'あっそーいうことだったんですねご縁が', 'あ', 'いいことですね']",そう
699,いうようなことでえー情報交換をして,"['あ', 'はーそうなんですね', 'へえ']",そうなんですね
700,いうようなことでえー情報交換をして人生を楽しんでます,"['はっすごいす素晴らしいことですねー', 'わー素敵ですね', 'うーんそれは楽しそうです', 'あはいあ', 'はーそうなんですか', 'あはい', '凄いです', 'あそうなんですね', 'いやー楽しい']",あ
701,いうようなことでそれらを獲るとかと,"['はぁーふーん', 'えー入ってるんですか', 'へー']",あー
702,いうようなことで少しづつ,"['うーん', 'ええあー', '積極的にねす頑張られたんですね']",あー
703,いうようなことで工夫をして,['うーん'],そう
704,いうようなことで工夫をしてえー,['へー'],そう
705,いうようなことで工夫をしてえー遊びました,"['ええ凄い', 'あそうなんですね', 'うーん', 'うーん', 'うーん', 'はんぷでつくるんですねー']",うーん
706,いうようなことで色んな鞄を作って,['ああああ'],そうなんですね
707,いうようなことで色んな鞄を作って売ると,"['あー', 'そういう経緯を経て', 'いろんな鞄作られたんですね', 'へえ']",そうなんですね
708,いうような遊びがたを,"['へえ', 'あそうなんですね', 'へえ', 'あーそーですねー']",あー
709,いうよな,['そうですよね'],そうなんですか
710,いうベーゴマもやりましたね,"['うーん', 'うんうんうーん']",あー
711,いう事でしょうかはい,"['あっはい', 'そうかはい', 'あーそうなんですか', 'ないですかはいはい']",そうですか
712,いう事をやっております,"['はいそうですよねうーん', 'やー楽しいです', '素晴らしいですね', 'うーん', 'うーん']",あー
713,いう前もって,"['うーんはい', 'ああ']",そうなんですか
714,いう環境まー簡単に言えば,['なんですねー'],うーん
715,いう環境まー簡単に言えば焼け,['なに'],うーん
716,いう環境まー簡単に言えば焼け野原だったですね,"['焼野原だったんですね', 'あーうんうん', 'うーんはい', 'だからな全部見えちゃうんですね', 'ええ', 'そうですねうーん', 'そういうことですねー']",あー
717,いう電報だったので,"['嬉しいことが二つ', 'あっ', '凄い', '凄い', '会社のほうもー', '凄いはい', 'えー']",はい
718,いう電話がありまして,"['へえ', 'ええ', 'あーそーですかーはぁー', 'わーはい']",あー
719,いう風に,"['素敵ですよね', '素晴らしいですね', '違う仕事ですか', 'わあ', 'うん元気に', 'そうですね', 'あー']",そうなんですね
720,いう風に思っています,"['そうです', 'あはいそうですね']",そう
721,いう風に思ってます,"['ぜひ実現してください', '凄いですね', '素敵ですね', 'はぁーすごーい', 'ふーんうんなるほど']",そう
722,いう風に考えていました,"['そーだったんですねー', 'あそうだったんですね', 'はいえーえーあー', 'へえ', 'うーんはい']",あー
723,いえば学校の先生です,"['あーそうだったんですね', 'あいいですねはいはい', 'あーそっか', 'あーうん学校の先生', 'あ先生ですか', 'あーはいはいはい', 'はーそうなんですねー', '先生ですかはい', 'あっそうですよね']",あー
724,いかず,"['あそうなんですね', 'はい帰って', 'あーはい']",あ
725,いかせていただきました,"['うんいかれたうーん', 'ええあーそうなんですね', 'すごいですねーほんとに大変でしたがすごいです', '凄いですねはい', 'ええあそうですか', 'ああーそういうことですねうーん', 'うーんあそうなんですね良かったですね']",あ
726,いかないかもわかりませんけどあの特には書道,['とく'],あ
727,いかないかもわかりませんけどあの特には書道やってます,"['あ書道ですか', 'あ', 'あ書道', 'あっ書道を', 'あはい', 'あはい', 'あ書道なんですね', 'あー', 'あー']",あ
728,いた,['二部'],そうなんですか
729,いたことが,"['ははっはは', 'うんちゃんと']",そうなんですね
730,いたしまして,['へえ'],あー
731,いたしまして今イギリスの方に,"['あイギリスにみえるんですか', 'イギリスにずっといるんですね', 'あっ', 'ええ向こうで', 'あーイギリスにずーっと']",あ
732,いたします,"['凄いはい', 'あー', 'あええ', 'うんああ', 'レース編み', 'あー素敵', '細かいの', 'あーそうなんですね']",そうなんですか
733,いたって元気です,"['それは良かったですねー良いことですねー', '凄いですねうん', '素晴らしいですね', 'あーいいですねーうん', 'あはっはっはい', 'あっ凄いです', 'うーんいいですね良かったですね', 'うーんあっ良かったですねはい', 'は嬉しいですね']",そうですか
734,いたんですけども是非ともソフトボール部に入れ,['あソフト部へ'],あ
735,いたんですけども是非ともソフトボール部に入れ入れって先生が,"['ええ', 'へえ', 'あー', 'ああ', 'うんうーん']",あ
736,いって,"['華やかなね', '凄いつながりですね', 'はーうーん', 'あそういうことだったんですね']",そうなんですか
737,いってます,"['はいそうなんですね', 'うーんそうんなんですね', 'そうですね']",そうなんですか
738,いってるつもりです,"['そーなんですねーはい', 'あそうですか', 'はーそうなんですね', 'うーん']",そうなんですか
739,いっぱいつなげまして,"['輪ゴム', 'あーつなげましたーいろんな色とか', 'うーんうんうん', 'あーはいはいうん', 'ええ輪ゴムつないで']",あー
740,いつでも,"['ふっふはい', 'そうですね', 'いいですね', 'いいですねうん']",そうなんですね
741,いつでもうれしいと,['ねー'],そうですか
742,いつでもうれしいと思っています,"['あー', '嬉しいですよねー', 'あー', 'うん何より', 'うーんそうですよね']",そうですよね
743,いつでもうれしいと思っています以上です,"['うんうんあこれは幸せな話です', 'そうですねはい', 'そうだと思いますはい', 'そほんとそうですよね', '大切なことですね', 'あはっどうもありがとうございます']",そうですよね
744,いつもあの帰ってこない曜日に,['わーはい'],あ
745,いつも早出をする,['そーなんですかー'],あーそうなんですねー
746,いつも早出をするもので,"['あーそうですか', 'そうですねそれがいいです', 'あそうなんですか', '.あーそうなんですね', '30分前']",あーそうなんですねー
747,いました,"['ああ凄い', '運動がねぇ得意だったんですねー', 'へえ', 'うんはいあっはい', 'ああはい', 'へえ']",そうなんですか
748,いましたので,['滋賀にいらしたんですね'],あ
749,いままで想像がつかない時代の,['想像がつきませんね'],あー
750,いままで想像がつかない時代の歴史を感じるということ,"['はい感じられるんですねー', 'わー', 'はーそうなんですか', 'あー', 'そうですよね', 'ああ']",あー
751,いらっしゃるし,"['そうですかーさみしいですねー', 'そうですね', 'はいさみしいですね', 'ああうん']",そうなんですか
752,いわゆる,"['それでファッション界へ', 'わー', 'はぁー']",そうなんですか
753,いわれて,"['ほうほう', 'なるほど', 'うーん', 'そうなんですね']",そうなんですね
754,い大学ではないので,"['あそうなんですか', 'わーそうなんですか', 'あそうなんですか', 'あっそーなんですねー', 'あはい']",あー
755,うううちの近くの,['はいお近くに'],はい
756,うううちの近くのえー銀行でも,['はい銀行で'],はい
757,うそうそ偽りのない,"['凄い', 'うーん']",そう
758,うちなどは,['映画'],そうなんですか
759,うっかりしますと,"['あええ', 'はいうっかりされると']",はい
760,うれしいことで,"['その第一歩ですね', 'ねー']",そうなんですね
