,input,answer,predict
586,えーわたくしには孫が,はいお孫さん,あ
587,って思いましたまー財閥の娘でもないので,ああああ,うーんですよね
588,あの明治通りに私の所は面していますので,明治通りにですか,わーいいとこに住まいです
589,一人で全部ケアしなくちゃならないってことを自覚しておりますので,あうんはい,あーそうなんですね
590,30人,ほー,はい
591,美容師さんになったらいいなっと思ってでうちの母がちょっと出かける時に美容院に行けないような時はあーあたしがいつもあの母の頭をあの巻いたりなんかしておりましたので,あーえーそういうこともしてたんですか,あそうなんですか
592,泥棒さんみたいねって言われて恥ずかしかった,ふふっ,あはははっ
593,えーなんだかだでシルバーで十年程おー,はー,あ
594,魚を,をですか,戦争ごっこ
595,玉がついたような,あはい,あそうなんですか
596,えー父親がですねあのー学校の先生をやっておりましたので,あそうですか,先生ですか
597,わたくしとして,わーとっても,はい
598,でそこから一緒にあのー娘とは生活してないんですけどもそこからすぐ2，3分のところに娘の家がありましてそこにあの家からまー10時前には子供達2人が帰っていくんですけども,あーそうなんですねー,あ
599,いいかけてきます,ふっそうなんですか,あーそうなんですね
600,えートップにたてて,おーおー,あ
601,を勉強したり日本画の勉強をしたり,わーすごい両方とも,あなんですか
602,たいしたもんじゃないんですがクルーザーっていうんでしょうか,んー,えええええええええええええ
603,夫が亡くなっちゃって生活がしていけなくなったもんですから子供が3人もおりまして,あー,あーそうなんですね
604,色々と病気を,あはい,そうですか
605,もう趣味はすごい多趣味ですあと書道も好きで,凄い,あはい
606,あのーそれなりに自分ではやっているつもりです,へえ,あー体にいいですやれてるからやれてるんです
607,今もそのスタジオはあるんですけど先生はあのーもう歳でお亡くなりになったんで,はいああ,あーそうなんですかね
608,遊びを,はあ,山を
609,ひらぺたいガラス製の,ええええええええあはいそうですねうん,はいおはじきええええええええええ
610,仕事ができるのではないかとその喜びは,ああ,そうですね
611,一所懸命したりしております,はぁーいですね敵味方でーんー,ええええあそうですかですね
612,えー今五段だったのが一つ位が上がって五段錬士という位を称号を頂きました,素晴らしいですね,おめでとうございます
613,必要なことが多かったんですけど,そうか,あー寒いから
614,格好がいいし,ああ,あーかっこいいかっこいいですね
615,その姉の葬儀の時に初めてその小学校2年生のときの女の子に,あ,あーはい
616,中々むずかしいところでございますけれども,そうですか,はい
617,孫ちゃんたちに教える,あピアノも,あ
618,あの今度婦人服を作るほうにお勉強をしまして婦人服の製図卸の,凄い,凄いですね
619,編み物も肩が張るから段々しなくなって,はっそうですねうん,あー肩があるんですね
620,これといってぱっと思いつくことは,はいありませんか,あはいぱっとむつかしいですね
621,えー結局教員にさせられてしまいました,うーん,あそうなんですね
622,まーお袋も当時ていたんでね,うーん,そうなんですね
623,全くにあの突然にそんな贈ってきてもらってまーなんてまー嬉しいっていうより悪いっていう方が先に立ちましたけどでも本当に嬉しかったです,サプライズでしたね,やーですねー
624,時が一番嬉しいです,そうですね嬉しいですねうんはい,そうですねですね
625,城門を探しに,城,あーんでんで
626,飛行機に乗りたいという風に,そうなんだ,飛行機に飛行機に乗りたかった
627,無事入学できたのは,無事できたんですね,あーですか
628,い大学ではないので,わーそうなんですか,あはい
629,あとは,そうなんですねうん,あとは
630,まー,楽しそうですね,うーん
631,あげられる自分で最後まで元気でいたいです,はーそうですか,そうですねですね
632,あの絵具と違ってね顔彩えー顔の彩と書いてね顔彩とね,はいはー,顔彩
633,入っていましてまよ迷うことなくここにやって来れました,ええええあ良かったですありがとうございます,あはいですね
634,地図の通りに歩いて,あ,あ
635,えージパンシーさんとアンダーライセンスのけい契約をして,ええ,ジバンシーって
636,ただあのー西洋料理だったのでコックさんには,モダンですね,うーん
637,彼女たちあのタクシーを飛ばして真っ暗な当時ですからもう,あー,そうなんですか
638,えーとてもとても辛いことがおお多いスポーツで,うーん,そうなんですか
639,私達は,凄い,そうなんですか
640,おー二年程二年程前のことですけれども,二年ほど前なんですね,はいはいですか
641,生き方も変わった,はええ,へえ
642,そこの,すごい,そう
643,やっぱり医者にはなれませんでした,そうですよね,あーそうなかっはっ
644,特にこれになりたいというものはなかったです,えなかったんですか,あそうなんですか
645,いえば学校の先生です,あーはいはいはい,先生ですか
646,以上です,ははい,はいありがとうございます
647,考え事をしてしまったこともございましたが,はっ,あははははは
648,東京都母子寡婦福祉団体協議会に属してましてまーあの今は理事をやってるんですけど,あ理事をされてて,あね
649,えー新宿までが,新宿までが,あはい
650,まわたくしも個人的に担当として,あそうなんですねー,あか
651,1回も行っておりませんので,あ,あーそうなんですね
652,削って木を,はー,削るんですね
653,わたくしの子供の頃は家で遊ぶことが多かったですおはじきをしたりお手玉をしたり,あーそうですね,お手玉
654,近くも,おーおー,原っぱで行事あっ
655,えーとそうですねあのー外ではあのーゴム飛びっていうんでゴムが一本引いてもらってそれをどんどんあの今のあれは棒高跳びですかああいうふうなあの飛び,おお,ああ
656,申し訳ないなって思いながら美味しくいただきました,あーそうですかはい,あーそうですかー良かっ
657,えー現在でもおー年会25回前後は,うーん,凄い熱心やっておられる
658,地中海だとかエーゲ海のクルーズは良かったですね,いいですねうーん,あーはいですね
659,グランドシニアのセカンドフライトですけども,あはい,はい
660,可愛くて可愛くてあー子供を,そうですね,あー
661,今四回富士山に登ったんですけれどももう一度,うん五回目ですね,あー
662,歴史で言えば百年ぐらい続いてるんですけど,おーそうなんですね,あ凄いですね
663,イギリスの方に今行きたいと思っておりますそれも約束がついておりますので,あそうですか,そうなんですね
664,アットベストだなと言われ,そう,そうか
665,あのー,あ船を出してうん,そう
666,色んなものを編んでましたんですけど,へえ,えーえー機械編みですか
667,からえー小田急線で,小田急線で,あはい
668,おー建てたんですけどもね,あへえ,あーそうなんですか
669,い大学ではない,ああ,あっそうなんですね
670,体力的なものもあって,ええあーそうですかうーん,うーん力がいりますよね
671,えーゴルフをやるには非常にお金がかかるということだったんですが幸いにしてうちの父親があのー多少のことだったら援助するからやりなさいということではじめました,いいお父さんはい,そうなんですかです
672,面倒見てるんですけども,あーそうなんですかええ,あそうなんですか
673,本読書が好きで,読書ですかはい,あーそうなんですね
674,一人しかいなかったのは残念ですが,ああそうですね,あそうなんですか
675,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生の,あ,そうなんですね
676,えー会社での決めだったんですけど,うーんはいはい,あーそう決まりだったんですね
677,今回それが立ち直ってすごい元気になったっていうことがとってもうれし嬉しかったです,良かったですうーん,あー良かったですね
678,無くなってしまったししてもらいたいっていう,そんなことははい,あ
679,洋裁和裁お花と,ええあはいえあいろいろと,あ洋裁和裁お花
680,まー学習っていうものも人様からいろいろと教わることがございます,そうですねうん,うーん意見頂きます
681,一応,凄いですね,ケンケン
682,えー将棋を覚えましてよく,将棋ですね,最近にか
683,あのーあちこちに行くということなんですねで今のところですね孫あー一番男の子はですね今大学4年生なんですけども,うーんあ大きいですね,あーそうなんですか
684,三つ上の兄もいまして男の子達とよく遊びまして,はーはいはい,あー遊ばれたんです
685,気をつけてるのは健康です,はいあはい大切ですよね,そうですね健康ですね番です
686,もう全面的にしていただきたいと,思いますはいそうですねー,私ももらいたいです
687,まーそれ以後全然勉強してなくてね今一生懸命もう1回ね中学生のベーシックからね,はあはあそうですね,へー
688,それで私だったら彼女たちは私のことを思ってどういう風に考えるかなーって考えてひとつひとつ駅をもう仕方がないから降りてみてみようと思ったんですでその,ふふふっ,それはいちいちかもしれないです
689,ま愛らしい,うんわかります,そう
690,なりたのが,みんななりたいですもんね,うーん
691,病気の話ばとかすえの話とかんなるとちょっと私も何だか,うーん,気気滅入っちゃいますもん
692,何時何分に乗るということに決めてあったのですがわたくしは仕事の都合でそれに乗り遅れてしまいまして,えー残念ですね,あーはいですか
693,しゃきっとしないまそーいう意味では一番したいことっていうかなりたいことは若い時の体力でしょうかね,若い時の体力笑はい,そうですか
694,小さい頃はですね近くのお男の子とですねラクビーのボールを持って遊んでおりましたが,はーえー,そうなんですね
695,えースキーツアーで撮ったあー写真を焼き増ししたので,うーんうんうん,ああ
696,鬼を抜けられないという遊びだったように,そうですね,そうなんですか
697,あのータマをねあのーボールを手で打つんですね,はーはい,手で打つんですか
698,突然贈り物が届くってとっても嬉しかったです,うんそれ嬉しいですね,嬉しいですよね
699,えーまた二年経ったら今度は会長を引き受けてくれと,あそうなんですか,会長さんにか
700,って思いましたまー財閥の娘でもないのでとてもそういうこともは,いえいえ,あー
701,いうことであのーそれを,じゃあ体力,うーん
702,楽しんでいます,楽しみですね,はいあそうですよね
703,考えておりませんとにかく,そうですか,あそうなんですか
704,夫が亡くなっちゃって生活がしていけなくなったもんですから子供が3人もおりましてそいでお勤めをしまして,あーはいはいはい,あ
705,その先生について教わりまして,わー,あそうなんですね
706,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,旅行に,旅行ですよね
707,えー大体,そうなんですね,あー
708,まそういう,あ,うーん
709,60年間やっていますので,,あですね
710,宿というかま安宿でしたけれども,ええいえいえええ,あーだったんですね
711,で東京のおーま丸の内で某おー会社の試験を受けに行かざるを得なかった,はー,あーそうなんですね
712,そこが結局そのー放水でプールのようになってて,ほう,ああああああ
713,中々むずかしいところでございますけれども,あーはい,はい
714,愛情あふれるそのような親切な先生に出会えたからなのかもしれませんけど,あああーそうですねはい,あーそうなんですね
715,えー自分としてもなんじゃこれはと小学校の頃のがよっぽど,えっへっへっへっへっへっへへっ,はぁー
716,そんな,あはは,そうなんですね
717,行ける自信がちょとないんですけども行けるチャンスがあったらまたもう一度,ほんと,そうですねですよね
718,んでまーあー10年ぐらいでローン返してね,えーあっ凄いじゃないですか,あですね
719,みんな終えたような感じで弓だけが弓道だけが残ってます以上です,素晴らしいですね,凄いですね
720,でも今は主人がえー船は嫌いなのでちょっと無理です,はーそうなんですかー,あそうなんですか
721,城の門を探すことは辞めます,あっそうなんですか,あそうなんですか
722,こちらの会社さんがございます若松河田と言う駅をわたくしは存じませんで大江戸線も乗ったことがありませんでしたので,あそうですか,あそうなんですか
723,やっぱり帰る時にはもー私あのーぐーちゃんぐーちゃんって呼ばれているんですけども,えー,グーちゃんか
724,ヨットをやっておりまして,ヨットですか,あですか
725,友達と,何があったんでしょう,そうなんですか
726,英国商社にいまして,うーんあはいそうなんですか,あはい
727,今一番してもらいたいことはここでちょっと肩が凝ったんでマッサージしてもらいたいです,あははふっふっ,あはははははは
728,あーこの年なんでねなかなか記憶力が薄れてるんで,いやー凄いですね,いいえ
729,母の助けにもなると思ったのですが,凄いですね,そうですよね
730,えー月に一二回はゴルフ場に行ってしかも,凄い,うわーですね
731,えーとわたくしあの孫がさん6人おりまして,あー凄い,あですかか
732,それにちょっとあのー腰を痛めたもんであのーきつい運動もできず,うーん,そうなんですね
733,がっかり残念,うーんそうですね,残念ですよね
734,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,やー同じですね,わー優秀なんですね
735,えー今から六十年ぐらい前で油絵習ってたっていうのはみんなびっくりされるんですけども,うふふふ,珍しいぼっちゃまで
736,でこれがですね今でもその自分の体力が落ちない,うーん,あーはは
737,これ嬉しかったですね,おめでとうございます,凄いですね
738,行ける自信がちょとないんですけども行けるチャンスがあったらまたもう一度行ってみたいなって思っております,はいはい絶対行けます,はいいらしてください
739,そのめんこに役者の絵が描いてあってね,はぁー,絵を描いて
740,仕事ができるのではないかとその喜びはもう生涯,そうですよね,うーん
741,えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかというふうな,あーそーだったんですねー,あー
742,いうことでその小さい頃遊んだそれがですねそのまま今でも生きているということになると思います,素敵ですねー,凄いですねです
743,大きな喜びでございました,あーれるんですねー,あーそうなんですか
744,いうことを言ってくれました,あーら素敵ですね,そこでです
745,パソコンもないし携帯もないし,そうですよねー,そうですね昔は
746,もうかなわないかのうなんと,うんはあてえへ,いえいえいえ
747,街の様子がかわっておりますので,あーそうですねー,あーそうなんですね
748,一人で電車に乗って,はあ,あ
749,そして歩けるようになりましたのでほんとにもう一度富士山に登れるようになりたいなーと思って頑張って歩いております,ええあーそうですねうんそうですね,はいはいはいはいはいですね
750,まーあの自分の趣味として一番あーにあげられるあのあげるとすればえー絵画あーまー絵を描くことでしょうか,うんあそうなんです,あー絵画ですか
751,ビー玉にぶつける,はいあやるんですね,間はいビー玉ぶつけるんですね
752,たいした傷ではなかったと思います,うんそうですね,あそうなんですか
753,アメリカに出張してくれと,ああ,アメリカに
754,その,そうですか,そうんですね
755,達とおー一緒に遊んだ記憶があー鮮明に覚えております,はあそうなんですかはい,あそうなんですね
756,これをやればほんとはいいんだけどもってふうに思ってっおりますけどもなかなかそこに至らないってことですね,あそうですか,うーんはい
757,なりたいなー,そうですよねーはい,うーん
758,でえー心をえー落ち着かせながら,ふふふっふ,あーそうなんですね
759,ている,はいそうですね,うーん
760,ありません,あーそうですね,そうですよねこちらの
761,えーお友達や何かにも色々何かやったらいいんじゃないのっていわれるんですけどもそのあれそのその元気もないんですねですから一番したいことって言われても今のところはこれがなんかやりたいっていう事はありません,あ,そうですか
762,シルバーの理事になり,あそうなんですね,あそんなんですね
763,スキーもあースキー水泳は,いーねー,うーん
764,スキーですねスキーは未だに,ほう凄い,スキーースキーも
765,んでもうその晩は飲めないビールで乾杯をして喜び合いました,ですねはい,わー素敵ですね
766,うー最中でございます,へえ,はいはいですね
767,あのプレイなんですねですから頭をしょっちゅう使ってないとなかなかえー仲間にも勝つことができないということで脳のですね鍛え方にも関連してくると思いますので,あーそうですかー,そうなんですね
768,何時何分に乗るという,へえ,あ
769,まーこの,うーん,うーん
770,庸軒流といいます,ほう,庸流
771,自分でありたい,えーあーすごいいいですねー,うーん
772,あのー大変お金持ちの国で,おお,うーんですね
773,き木登りをしたりもー,うーん,活発
774,あのー捕虜ごっこなんつって,あそうなんですかうんうん,あごっこですか
775,やはりあの健康ですね,あーうんそうですね,そうですね健康ですね
776,そうやってコミュニケーションを,はあ,うーん
777,えー若松河田の,そうだったんですね,あ若松河田
778,えー歴史文化,ああはあはあはあええ,うーん
779,を,そうですねはい,あ
780,あのー愛燦燦というのをね,はい愛さんさん,愛燦燦
781,あのひっくり返すんですね,へー,あ
782,パソコンもないし携帯も,えー,そうですね
783,15分前に事務所に着きました,そうなんですね,あ丁度具合にか
784,渋谷からバスに乗って逆方向から,うっふっふっ,あははは
785,たいした傷ではなかったと思います,あーそうなんですね,あそうなんですか
786,健康でいたい,あー,そうですね
787,時々来るしそれから必ず電話でですね元気元気というふうにあのー話をしてくれていますのでそういう意味では大変恵まれているということであの感謝しております,はいうーん良かった,そうですか
788,えー我が家があー渋谷区の元代々木町と,あはい,はいはいんですか
789,隣で,あああはっ,痛そうなんですね
790,えーとそうですね昨日のことですけどえーと私弓道をやってまして,凄い,あそうなんですか
791,できたということがまー平凡なお答えですけどあの,ほーんとにとても,いえいえ平凡ですけど幸せです
792,いうことで,あはい,うーんまとめ役なんですね
793,自分でありたい,うんうんそうですね,うーん
794,いうのは図書館で本を借りて,はいあ図書館でええええ,あはい図書館で
795,学だけつけておけばって父の,あー,あー
796,それから大磯とかそういうところに行っています,うーんはーいいですねー,あー楽しそうですね
797,あのーないですね今のところね,あっ,あですか
798,えーそんな結論に至ったこと,うーんうん,あ
799,会社に入ってから高校ですね高校から会社大学行って大学ん時はあんまりしてませんけれどもテニスですねテニスを,あっ,あーですか
800,作る,へー,意外と
801,えー妻はあー実家に,はい奥様は,へえ
802,感じてることなんです,あそうですねはい,はいそうなんですね
803,わたくしが,あー獣医さんですか,はい獣医さんですか
804,最終的にはえーその希望はかないませんでした,あーそうなんですね,あーそうなんですか
805,そういうものに物凄く感激をして,あーいいですねうーん,秩父宮なんですか
806,それだけでも大変に,うーん嬉しかったですね,凄い
807,育成団体の,あーへえ,あーか
808,一日に五千歩けと,あ,わー
809,えー首になってえーしまったのでございます,そうなんですかー,あそうなんですか
810,えー海もありと,ええ海が,あ
811,そのめんこに役者の絵が描いてあってね,ええ絵が,絵を描いて
812,えーお人形さん遊びとか,えーそれもやったんですね,はい人形さん遊びですか
813,道具というものはなかったですね,そうなんですか,うんうんんですね
814,えーゴルフをやるには非常にお金がかかるということだったんですが,そうですよ昔は,お金かかりますね
815,でも誕生日ってほら年齢なんですよね,そうですね,そうですよね
816,祖母から,そうですか,る
817,合弁会社を作ってそれをすると,はあ,うーんなつくったんですね
818,まーそーいった自然なものが豊富にありましたので,あーそーなんですね,自然なものねですね
819,映画の世界入ったような,あはっ,あーです
820,あの鉄道関係の,うーん,あー
821,一番したい,なかなかね,うーん
822,それはあのにじんでくるので,そうですええええ,手紙にか
823,乗り換えてからまた乗り換えなきゃいけない大江戸線だけであの二つ乗り換えてここへ来たわけですけど,えーありがとうございます,あなんですねんです
824,お寺が遊び場であありましたのでそこで思う存分暗くなるまで誘拐される心配もなく,あははははは,そうですよね
825,やはり背中が伸びるんでね,ああ,ああ
826,えー三年半の任期を終えて,ああ,あは
827,嬉しかったことの一つです,嬉しかったことのお一つなんですね,あそうなんですね
828,書道も,書道,そうなんですね
829,伺う,そうですね,夜の咲く実の
830,あのー6年とか5年生の仲間に入れられて,へえ,あーははははは
831,一番いいと思います,そうですね,そうですよあたしもです
832,えーチャレンジ,わ凄いですね,あー開拓してるんですか
833,1日中家にいながらも,ああ,あーそうなんですね
834,まー今のかたにはあまりご存じない,あ,あ
835,なんか大空を飛ぶというのが凄くいいなと,うーん,あー
836,喜怒哀楽ね,ほんと,あー
837,そうによく高校になってまでもあんた先生みたいとかなればいいじゃないとかなんかそんなふうに言われたせいだと思うんですけど自分は,そうなんですか,そうですよね
838,子供達子供同士でそれぞれ遊具を作りながら遊びました,あーそうなんですね,あそうですか
839,のぼりくだりのかたがいらっしゃるから進行方向左あ進行わたくしの場合は進行方向後ろに乗ると便利ということが書いてあったらよかったなと,うーん,あーなるほど
840,海外行ってもま><ど迷う事ありませんし,あっそうなんですねー,あそうなんですか
841,早くあたしの手から孫ちゃんが離れるようにっていう,そうなんですか,あー
842,これをやればほんとはいいんだけどもってふうに思ってっおりますけどもなかなかそこに至らないってことですね,はーそうですかはい,うーんはい
843,英語が少し,英語,あー
844,以上です,はーわかりやすかったらよかったです,はいありがとうございます
845,嬉しかったことです,ねーそーですよねーおめでとうございます,嬉しいですね
846,んでもうその晩は飲めないビールで乾杯をして喜び合いました,あ,わー素敵ですねですね
847,そいで京都に一番行きたいです日帰りでもいいから行きたいですしてもらいたいことは今母を,してもらいたいことは,そうですよね
848,若さだったあたしには辛かったです,えーええ,辛いですね
849,きたいなと思います,ないですよね,うーん
850,冬の,冬だったんですか,あか
851,いたしまして今イギリスの方に,ええで,イギリスにみえるんですね
852,なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か仕事をあの,わかります,そんなことないですね
853,なんですかね男の人は3人お父さんがいるわけですからあのー,はーはあはあはあ,あー
854,先生になりたいなー生徒さんをいっぱい集めて一人一人色んな,ねえ,そうですね
855,まー嬉しかったというのか印象に残っているという,そうですね,そうですね
856,ちょっと絵が好きでして,えーいいですね,絵ですか
857,事を感じていました,そうですよねええうーん,あそうなんですね
858,軽井沢そのものでしたかちょっと覚えてないですが順次降りて連絡板を見てそこに何か書いてあるだろうというふうに思ったことがもうどんぴしゃだったので,ほんとですね,本当ねね
859,どういう方法で,楽しそう,へえ
860,わかりませんが,いいですよねー楽しー,そうですよ趣味ですよ
861,以上です,そうなんですねー,はいありがとうございます
862,たです,あーそうですかー素敵ですねー,あそうなんですね
863,そのほか,そのほかはどうでしょうか,あーんですか
864,復活した両国の花火も見えと,あはい,花火も
865,あの,何か,そう
866,えー妻とのおー出会ったときが一番,はー,あっ
867,まーあのー友達とおーちょっとおー九州にいる友達とねしばらくぶりに,はいあっうん,あーそうなんですか
868,今度はかばん屋に引き抜かれて,えー今度は鞄屋ですか,あ
869,ビー玉,ビー玉はい,ビー玉ビー玉
870,順番に並んで捕虜になっちゃうっていう風なで最後にあのー残った人が勝ちだっという風なことだったりですね,あはい,はあはあはあはあはあ
871,相手のは相手の意見を聞きながら共になにか同調であ同調,はあ,えええええええ
872,夏休みになったらその子に遊びに我が家に遊びに来てもらえないかということで,そうですね,あーなんですね
873,スーパーのでごめんねって言って買ってきてくれてにぎりずしの,そうですかうんうんうん,握り寿司の
874,て,はぁー,あー
875,いうようなことでえー情報交換をして人生を楽しんでます,あはいあ,はっすー凄いですね
876,布を切って中に綿を詰めて,えー,うーん
877,えーカラオケえーとか違ってね,そうですね,うーん
878,まヨーロッパの方へ旅行中です,あそうなんですね,あえええですか
879,女房を,そうですか,はい
880,趣味はえーと大正琴をえーともう30年近く,あ,あはい
881,あの弓やって離さないと,あーはいはいいや,絶対絶対絶対素晴らしいですか
882,今は今でしたら大丈夫と思うんですけれどもあんなち血が白衣に飛んで,とんでも,あー飛び散ったんですね
883,あのー捕虜ごっこなんつって運動場を走り回って,へえ,へえ
884,先生になりたかったですね,あーはいはい,あーそうなんですか
885,あのーわたくしはですね歩くのが得意なんですね,えー,あ私もですか
886,えーことを学ぶこともできたし,ええできますねええ,そうですよねー
887,先生がまー歩くあの走れないもんですからあのー歩くのが一番いいんじゃないかっていうことでまーいちんちおきには歩いてまー一万歩ぐらいは歩いております,うーん,わーですね
888,最終的にはえーその希望はかないませんでした,ああ,あーそうなんですか
889,そいからそのビー玉,あビー玉ね,ビー玉ビー玉
890,それと私女子医大に長くあの入院しておりまして出たり入ったりしておりましたので,あはい,あーそうなんです
891,それから,縄跳び,はい
892,一日に五千歩けと医者からはいわれたのですけれども,はい五千歩,五千歩
893,いたんですけども是非ともソフトボール部に入れ入れって先生が,ああ,あー
894,軽井沢そのものでしたかちょっと覚えてないですが順次降りて連絡板を見てそこに何か書いてあるだろうというふうに思ったことがもうどんぴしゃだったのでもう,凄い,嬉しくなりましたね
895,まー残念ながら,残念ですねえ,そうなんですね
896,夕飯の支度とかが,あっ,あ
897,んー大したことできなかったんですけれども,うーんうん,あー
898,珍しいお菓子と言って手紙がはを,はあ,あー
899,それでまーそこの奥さんはあの,はい奥様が,へぇー
900,始めておりまして今でもやっております,はーはいはい,続けられたんですね
901,よん四十八年,ですねはい,あー四十八年年年
902,その升席っつうのが何もひいてないので,えっへへへへ,あか
903,えー都バスに乗って参りました,あはい,都バスで
904,まーそういうことでえー連れてってもらってえーそういう,優しいですねー,そうなんですか
905,そしてえー,うーん,あー
906,必要なことが多かったんですけど今は既製品の時代になったので,うーんそうです,そうですね製品ですね
907,60年間やっていますので,六十年もですか,あですね
908,えーそういうものを収穫する喜び,あーはい,うーん
909,そういう家を建てなくたってそういう施設で働くということもお姉さんになれるということもあったのにそういう実行力も何もなくって,ああそう,えーそんなことないですね
910,おります,あそうですか,そうなんですね
911,の代々木公園という駅が,あ代々木公園,あ
912,まー新しい歌っつったってね,はいどんな歌です,うーんチャレンジ
913,それと今でもあのーヨガはもう25年くらいになりますけど,あ長いんですね,そんなに長くされてるんですね
914,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,あー,そうですよね
915,なか軽井沢っていうのか旧軽井沢っと,あはい,あーんですね
916,まー何しろ色々なものに興味がありまして年甲斐もないって言われますが,いえいえ,いえとんでもないです
917,えーどーいうシーンでの一番っちゅうことであればいくつかあるんですけれども,はいお願いします,あーあはいはいはい
918,でも今は主人がえー船は嫌いなのでちょっと,あら,ああ
919,えー山形の蔵王スキーまー樹氷で有名なんですけどもね,えーえーえーそーですね,樹氷そう有名なんですね
920,あのーしながら,そうですねー,あ
921,可愛い子だなーって,えー可愛い,あ
922,えーとボール遊びとか,へえ,ボール遊びに
923,かといってそれは,役に立ったんですね,そうなんですね
924,思ったよりもあの早めにあの退院ができたことがみんなで,良かった,良かったです
925,その関係もありまして,凄いです,あですね
926,から木に登ったりそれから鉄棒をしたり,凄いなあ,鉄棒
927,いうことに,されたんですか,望みですね
928,あまりないんですけど,ええうんねあでも,あそうなんですか
929,ことですよね,お孫さんが,そうですよね
930,えーと小ちゃい手提げの袋を頂いたんですねまーそれにはびっくりしちゃって私もあのーうう嬉しかったのも嬉しかったんですけどなーんでこんなに贈ってくれるのかっと,ははふふっ,あはは
931,先週の金曜日あー土曜日にな土曜日にですねそれではそこに車で連れてくから行きましょうと,ふーん,うふっ
932,あのー6年とか5年生の仲間に入れられて,おー,あーはははは
933,えー英語を覚えていきました,へえ,あようにか
934,行きたいなと,足をで,うーん
935,えー縄跳びとか羽根つお正月は羽根つきとか,とか,あ羽根つき
936,えーもちろんミットだって今みたいなーないし,ないうーんそうですね,そうですねですよね
937,時は家族が来てくれましてえーその時に長男はあのー,初めて知ったんです,あ
938,二回,はぁー,はい
939,一人しかいなかったのは,はいあー,あーそうなんですか
940,あのー絵手紙の初級コースという,あー,へー
941,今このパソコンで最近は皆あのイギリスの方の大学も受けられるそうなんでパソコンでなんか受けたところが受かってしまったので私イギリスに行きたいっていうことで,へえ,わっんですね
942,編み物も肩が張るから段々しなくなって,あそうですよね,あー肩があるんですね
943,うー最中でございます,うーん面白そうですね,はいはいですね
944,んでーあたくしは,そうですよね,へえ
945,社交ダンスです,あっいいですねへえ,あっそうなんですか
946,それから書道も好きです,書道もですか凄いですね,へえなんですね多く
947,まーそのシーンそのシーンによって嬉しかった,えっへっ,へえ
948,書道もちょっとやっておけばよかったあのもうちょと上手になりたいと思って,はーはいはい,えー
949,っていうか会社入ってからはお定まりのゴルフでしょうか,あーはい,あゴルフですね
950,あーこの年なんでねなかなか記憶力が薄れてるんで,少しずつ,いいえ
951,今までやってきたことがまちがってなかったなって,あははは,はーですよね
952,そのお流の人にだけしか使えないお茶室です,あっまあええええ,へー凄いですねおられるんですね
953,やっぱり帰る時にはもー私あのーぐーちゃんぐーちゃんって呼ばれているんですけどもぐーちゃんの,えっははは,あ
954,この子たちの将来がとっても気に,あー,あー
955,だい公園の試合を観に行き,あーそうなんだ行かれてるんですね,あーはいんですね
956,あと,あとは,塗り絵ゴム飛び缶蹴り
957,普段は先ほどでもちらといましたようにウォーキングですね約1時間,あーはいはい健康的ですね,ウォーキングウォーキングウォーキングですか
958,それで,良かったですね,そうんですね
959,そうですね今一番したいことはピアノを上手になるまた,ああそうですね,やることですねなんて凄いなんて
960,で車に乗せて私とあの家内をですね乗せてくれて,はいえー,そうですか
961,というような約束事で,へえ,あ約束を決めて
962,えーどちらが飛び散ったらあー負けと,あ,うーんふうん
963,自然が自然が残っておりました,あーはい,あそうなんです
964,えーわたくしは新宿から,ははい,あはい
965,朗らかな顔に塗るんだろうて,うーんあー,どんな塗り方なん
966,空手道に通って空手をやりました,へー,凄いですね
967,えーわたくしにとってはえー韓国,韓国,韓国
968,私のところに,ああ,あ
969,映画の世界入ったような気分に,そうですよね,そうですよね
970,まヨーロッパの方へ旅行中です,ええあそうですか,あえええですか
971,楽しみでした,うわ楽しそうですね,あそうなんですね
972,我々のおー青春時代ですのでね,あはははっはは,うーん
973,あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとした,わかりますうんうん,そうですよね
974,えー近くの公園等に行ってえースケッチを始めたのがえーこの趣味の始まりでした,凄いです,あそうなんですね
975,そーですねー,ヨットと絵,うーんもらいたいこと
976,蘭の花をもって2人で,えー,えー
977,の周りが,そうなんですか,あー
978,来年は,は,そうなんですね
979,神奈川県の茅ヶ崎という所に疎開をしておりましたので,茅ヶ崎で,あはいか
980,子供がですね3人あの女の子ばっかしなんですけど産まれて,そうなんですかはい,あそうですかええ
981,と歌舞伎が好きですので,あっはー歌舞伎と映画,はいはいですか
982,色々なこともできるそういうことが本当にありがたく嬉しく,はいほんとそうです,そうですよね
983,麻雀をするとか,あーあはいはい,はい麻雀も
984,結構自分ちに帰りたがらないって,へえ,あーそうなんですか
985,あとー日舞とか,いいですよねうーん,あとはとか
986,私は,なるほどねーはい,そう
